step,train/lm_loss
0,11.081304550170898
1,11.082571029663086
2,11.082221984863281
3,11.08195686340332
4,11.070991516113281
5,11.047674179077148
6,11.00015640258789
7,10.975873947143555
8,10.931310653686523
9,10.872871398925781
10,10.838146209716797
11,10.799408912658691
12,10.736786842346191
13,10.67856502532959
14,10.623096466064453
15,10.571869850158691
16,10.508094787597656
17,10.454891204833984
18,10.404058456420898
19,10.34450912475586
20,10.294408798217773
21,10.242079734802246
22,10.20626449584961
23,10.148113250732422
24,10.12043571472168
25,10.075647354125977
26,10.036678314208984
27,9.988509178161621
28,9.963872909545898
29,9.94728946685791
30,9.904714584350586
31,9.872976303100586
32,9.856252670288086
33,9.83726692199707
34,9.807275772094727
35,9.77502727508545
36,9.751476287841797
37,9.727704048156738
38,9.70511245727539
39,9.683013916015625
40,9.664834976196289
41,9.64130973815918
42,9.612383842468262
43,9.60778522491455
44,9.582531929016113
45,9.563727378845215
46,9.541390419006348
47,9.521868705749512
48,9.484835624694824
49,9.484650611877441
50,9.438593864440918
51,9.403482437133789
52,9.377283096313477
53,9.356761932373047
54,9.33047103881836
55,9.283674240112305
56,9.270513534545898
57,9.229144096374512
58,9.22500228881836
59,9.197111129760742
60,9.14450740814209
61,9.132308959960938
62,9.104925155639648
63,9.079330444335938
64,9.051881790161133
65,9.008769035339355
66,8.966225624084473
67,8.935619354248047
68,8.904741287231445
69,8.883983612060547
70,8.831345558166504
71,8.817407608032227
72,8.787956237792969
73,8.775370597839355
74,8.742342948913574
75,8.704638481140137
76,8.676164627075195
77,8.61829948425293
78,8.605628967285156
79,8.566255569458008
80,8.558637619018555
81,8.521183013916016
82,8.488860130310059
83,8.463465690612793
84,8.420047760009766
85,8.39126968383789
86,8.386878967285156
87,8.313940048217773
88,8.293614387512207
89,8.262826919555664
90,8.258530616760254
91,8.229442596435547
92,8.15432071685791
93,8.160931587219238
94,8.137051582336426
95,8.083515167236328
96,8.049274444580078
97,8.041718482971191
98,8.037826538085938
99,7.971940040588379
100,7.950714588165283
101,7.95889949798584
102,7.899323463439941
103,7.873378753662109
