step,train/lm_loss
0,3.1981754302978516
1,3.183828592300415
2,3.176574945449829
3,3.1343770027160645
4,3.1708478927612305
5,3.125591993331909
6,3.149235248565674
7,3.1281485557556152
8,3.2082247734069824
9,3.1678476333618164
10,3.1802573204040527
11,3.1812691688537598
12,3.1648263931274414
13,3.107937812805176
14,3.1631386280059814
15,3.106935977935791
16,3.1797094345092773
17,3.1533243656158447
18,3.1152591705322266
19,3.1749603748321533
20,3.1401665210723877
21,3.142045736312866
22,3.147080183029175
23,3.11330509185791
24,3.1702771186828613
25,3.171109199523926
26,3.1792449951171875
27,3.1445486545562744
28,3.186652660369873
29,3.161928653717041
30,3.151839017868042
31,3.1617209911346436
32,3.155569076538086
33,3.1499199867248535
34,3.211071491241455
35,3.1879091262817383
36,3.1364879608154297
37,3.1662302017211914
38,3.211066484451294
39,3.1856801509857178
40,3.1593360900878906
41,3.1575417518615723
42,3.1514153480529785
43,3.2019219398498535
44,3.1612820625305176
45,3.152773380279541
46,3.128080368041992
47,3.130911350250244
48,3.173981189727783
49,3.2057530879974365
50,3.1770458221435547
51,3.1469509601593018
52,3.1431562900543213
53,3.189708948135376
54,3.162780523300171
55,3.1575167179107666
56,3.1917710304260254
57,3.163344383239746
58,3.167717456817627
59,3.192099094390869
60,3.1884429454803467
61,3.1411819458007812
62,3.2048470973968506
63,3.1949353218078613
64,3.167245626449585
65,3.1623876094818115
66,3.1939773559570312
67,3.1710329055786133
68,3.1759612560272217
69,3.189659595489502
70,3.173665761947632
71,3.183326244354248
72,3.1846494674682617
73,3.129892349243164
74,3.2119970321655273
75,3.1634316444396973
76,3.1910390853881836
77,3.1959166526794434
78,3.1768102645874023
79,3.1940722465515137
80,3.1327080726623535
81,3.1733663082122803
82,3.205883502960205
83,3.141836166381836
84,3.1539602279663086
85,3.151379346847534
86,3.1499557495117188
87,3.1577842235565186
88,3.1630187034606934
89,3.1844096183776855
90,3.145986318588257
91,3.2051939964294434
92,3.1285505294799805
93,3.1621949672698975
94,3.2105493545532227
95,3.1180365085601807
96,3.174802780151367
97,3.2225492000579834
98,3.1947460174560547
99,3.1565890312194824
100,3.145972967147827
101,3.186748504638672
102,3.188046932220459
103,3.142935276031494
104,3.1569623947143555
105,3.1657912731170654
106,3.159541606903076
107,3.1837925910949707
108,3.110504150390625
109,3.2011091709136963
110,3.114919662475586
111,3.169015884399414
112,3.1721601486206055
113,3.2111072540283203
114,3.1729180812835693
115,3.210465908050537
116,3.171898603439331
117,3.1732242107391357
118,3.1803295612335205
119,3.1198880672454834
120,3.1524899005889893
121,3.1903765201568604
122,3.070885181427002
123,3.145928382873535
124,3.160972833633423
125,3.1199898719787598
126,3.1476309299468994
127,3.165766477584839
128,3.2086620330810547
129,3.1530399322509766
130,3.2109642028808594
131,3.1706056594848633
132,3.179675579071045
133,3.161086082458496
134,3.1526126861572266
135,3.1555323600769043
136,3.0858516693115234
137,3.156543016433716
138,3.152200698852539
139,3.1552889347076416
140,3.130568504333496
141,3.1343023777008057
142,3.1441192626953125
143,3.212446451187134
144,3.160794258117676
145,3.177604913711548
146,3.172917604446411
147,3.14336895942688
148,3.1785144805908203
149,3.214094877243042
150,3.1147780418395996
151,3.193002700805664
152,3.142148494720459
153,3.1615731716156006
154,3.192591428756714
155,3.1255664825439453
156,3.136922597885132
157,3.155303716659546
158,3.1106796264648438
159,3.168195962905884
160,3.106224536895752
161,3.162222385406494
162,3.175534248352051
163,3.1096107959747314
164,3.168283700942993
165,3.1763389110565186
166,3.126354932785034
167,3.2007741928100586
168,3.1815717220306396
169,3.188258171081543
170,3.1280808448791504
171,3.1272120475769043
172,3.165079355239868
173,3.1529457569122314
174,3.1926984786987305
175,3.1571638584136963
176,3.164750099182129
177,3.170384168624878
178,3.147493600845337
179,3.169851779937744
180,3.140245199203491
181,3.187976121902466
182,3.1080474853515625
183,3.0986146926879883
184,3.169358968734741
185,3.152348518371582
186,3.199542284011841
187,3.187594175338745
188,3.201855182647705
189,3.161642074584961
190,3.1588101387023926
191,3.181562662124634
192,3.195028305053711
193,3.158689498901367
194,3.146416664123535
195,3.172203302383423
196,3.1590301990509033
197,3.190695285797119
198,3.1259098052978516
199,3.163999080657959
200,3.1598880290985107
201,3.17976975440979
202,3.2276811599731445
203,3.161912679672241
204,3.1250948905944824
205,3.16902494430542
206,3.1367993354797363
207,3.20664119720459
208,3.099311590194702
