step,train/lm_loss
0,11.016841888427734
1,11.015570640563965
2,11.016530990600586
3,11.016668319702148
4,11.011162757873535
5,11.006128311157227
6,10.987592697143555
7,10.982176780700684
8,10.95872688293457
9,10.938987731933594
10,10.925137519836426
11,10.908342361450195
12,10.886787414550781
13,10.856805801391602
14,10.831525802612305
15,10.806777000427246
16,10.777902603149414
17,10.749200820922852
18,10.722803115844727
19,10.686883926391602
20,10.65948486328125
21,10.63377571105957
22,10.599950790405273
23,10.568402290344238
24,10.545021057128906
25,10.520702362060547
26,10.482685089111328
27,10.464225769042969
28,10.438878059387207
29,10.405509948730469
30,10.384927749633789
31,10.360337257385254
32,10.34157657623291
33,10.314424514770508
34,10.297996520996094
35,10.274608612060547
36,10.242630958557129
37,10.232840538024902
38,10.217340469360352
39,10.194730758666992
40,10.174744606018066
41,10.151334762573242
42,10.13503646850586
43,10.116039276123047
44,10.112702369689941
45,10.085067749023438
46,10.0635986328125
47,10.052349090576172
48,10.040584564208984
49,10.011962890625
50,10.011722564697266
51,9.986120223999023
52,9.977819442749023
53,9.960067749023438
54,9.945849418640137
55,9.93264102935791
56,9.902966499328613
57,9.895098686218262
58,9.86495304107666
59,9.859384536743164
60,9.84103775024414
61,9.836166381835938
62,9.807093620300293
63,9.786301612854004
64,9.76227855682373
65,9.747429847717285
66,9.737896919250488
67,9.730615615844727
68,9.703254699707031
69,9.67370891571045
70,9.649094581604004
71,9.634815216064453
72,9.618292808532715
73,9.60531234741211
74,9.584343910217285
75,9.5826416015625
76,9.53552532196045
77,9.517019271850586
78,9.510973930358887
79,9.484342575073242
80,9.47854995727539
81,9.452939987182617
82,9.429520606994629
83,9.406536102294922
84,9.398016929626465
85,9.37050724029541
86,9.36331844329834
87,9.324064254760742
88,9.300779342651367
89,9.299173355102539
90,9.269424438476562
91,9.240200996398926
92,9.230127334594727
93,9.220425605773926
94,9.192845344543457
95,9.163922309875488
96,9.127836227416992
97,9.119874954223633
98,9.107723236083984
99,9.081424713134766
100,9.052679061889648
101,9.03538703918457
102,9.021982192993164
103,9.006317138671875
104,8.975057601928711
105,8.953083992004395
106,8.929943084716797
107,8.922813415527344
108,8.893057823181152
109,8.8779296875
110,8.858064651489258
111,8.81967830657959
112,8.807413101196289
113,8.779991149902344
114,8.767853736877441
115,8.73247241973877
116,8.72324275970459
117,8.694725036621094
118,8.691086769104004
119,8.665464401245117
120,8.635891914367676
121,8.603509902954102
122,8.593160629272461
123,8.574178695678711
