step,train/lm_loss
0,3.1948864459991455
1,3.2396347522735596
2,3.215569019317627
3,3.232154130935669
4,3.20651912689209
5,3.1501879692077637
6,3.1703877449035645
7,3.1673920154571533
8,3.154379367828369
9,3.21720814704895
10,3.2550501823425293
11,3.194911003112793
12,3.22343111038208
13,3.2417361736297607
14,3.211906909942627
15,3.2210965156555176
16,3.2022135257720947
17,3.1905322074890137
18,3.1789567470550537
19,3.2205405235290527
20,3.185880184173584
21,3.190070867538452
22,3.1996538639068604
23,3.194841146469116
24,3.2059121131896973
25,3.2384510040283203
26,3.2220590114593506
27,3.267672300338745
28,3.1887409687042236
29,3.2247672080993652
30,3.174894332885742
31,3.2542576789855957
32,3.2067975997924805
33,3.213582992553711
34,3.1905527114868164
35,3.174788236618042
36,3.1880664825439453
37,3.2091455459594727
38,3.202132225036621
39,3.188375473022461
40,3.171635627746582
41,3.23022198677063
42,3.213204860687256
43,3.1743125915527344
44,3.206221580505371
45,3.209196090698242
46,3.1821532249450684
47,3.202772378921509
48,3.1843745708465576
49,3.211679220199585
50,3.2167959213256836
51,3.183417797088623
52,3.2355287075042725
53,3.2562999725341797
54,3.232616424560547
55,3.2262754440307617
56,3.202071189880371
57,3.2345824241638184
58,3.185523509979248
59,3.2346839904785156
60,3.187713623046875
61,3.231290817260742
62,3.1713640689849854
63,3.150722026824951
64,3.2128868103027344
65,3.2118520736694336
66,3.2173900604248047
67,3.213775157928467
68,3.2081241607666016
69,3.190941572189331
70,3.200222969055176
71,3.254927158355713
72,3.1733245849609375
73,3.2425503730773926
74,3.2046313285827637
75,3.212711811065674
76,3.253051996231079
77,3.210700035095215
78,3.209524154663086
79,3.1560099124908447
80,3.2580204010009766
81,3.22363018989563
82,3.2225804328918457
83,3.251851797103882
84,3.210552453994751
85,3.2388291358947754
86,3.180295944213867
87,3.1990718841552734
88,3.2437405586242676
89,3.182828187942505
90,3.242520809173584
91,3.262033700942993
92,3.1839420795440674
93,3.2194135189056396
94,3.1775965690612793
95,3.2299699783325195
96,3.196201801300049
97,3.1819324493408203
98,3.212254285812378
99,3.2566025257110596
100,3.225146770477295
101,3.1887545585632324
102,3.2647509574890137
103,3.2409729957580566
104,3.2134807109832764
105,3.210036277770996
106,3.2247395515441895
107,3.180018186569214
108,3.2394909858703613
109,3.226975917816162
110,3.188842296600342
111,3.2163655757904053
112,3.2054669857025146
113,3.199723720550537
114,3.1916468143463135
115,3.2110040187835693
116,3.186622381210327
117,3.250399351119995
118,3.2249889373779297
119,3.237185478210449
