step,train/lm_loss
0,2.832529067993164
1,2.964090347290039
2,2.890510320663452
3,2.9003400802612305
4,2.919081926345825
5,2.904785633087158
6,2.941889762878418
7,2.912706136703491
8,2.9553773403167725
9,2.917485475540161
10,2.861382484436035
11,2.9322211742401123
12,2.855504274368286
13,2.8806347846984863
14,2.8995702266693115
15,2.8710083961486816
16,2.8990488052368164
17,2.878875255584717
18,2.9115426540374756
19,2.9162721633911133
20,2.9080941677093506
21,2.9045495986938477
22,2.8911490440368652
23,2.9018750190734863
24,2.8612656593322754
25,2.8907999992370605
26,2.865156888961792
27,2.891537666320801
28,2.9199888706207275
29,2.8557252883911133
30,2.879804849624634
31,2.883096694946289
32,2.8920035362243652
33,2.8944568634033203
34,2.9159152507781982
35,2.906291961669922
36,2.8883416652679443
37,2.8760547637939453
38,2.9526498317718506
39,2.896759271621704
40,2.901179313659668
41,2.9193925857543945
42,2.8896195888519287
43,2.8933143615722656
44,2.9455208778381348
45,2.97329044342041
46,2.91623854637146
47,2.8729348182678223
48,2.8602936267852783
49,2.8757128715515137
50,2.9218192100524902
51,2.909207820892334
52,2.90468168258667
53,2.8867363929748535
54,2.8836684226989746
55,2.867448091506958
56,2.893040418624878
57,2.894040822982788
58,2.8800034523010254
59,2.8694252967834473
60,2.891775131225586
61,2.845309257507324
62,2.888620615005493
63,2.8973851203918457
64,2.8982787132263184
65,2.9103212356567383
66,2.9325852394104004
67,2.9190187454223633
68,2.9371960163116455
69,2.9034862518310547
70,2.9081413745880127
71,2.9547572135925293
72,2.9363441467285156
73,2.9041149616241455
74,2.8780295848846436
75,2.8711605072021484
76,2.910822629928589
77,2.9286301136016846
78,2.8649635314941406
79,2.863647937774658
80,2.870234966278076
81,2.852785348892212
82,2.897550582885742
83,2.8898589611053467
84,2.893566608428955
85,2.9055287837982178
86,2.900623321533203
87,2.87524676322937
88,2.854001522064209
89,2.924441337585449
90,2.8945164680480957
91,2.9051923751831055
92,2.9160091876983643
93,2.9139561653137207
94,2.917187213897705
95,2.875558853149414
96,2.8973519802093506
97,2.911616086959839
98,2.910261392593384
99,2.932196617126465
100,2.894841194152832
101,2.9157679080963135
102,2.887657642364502
103,2.8917906284332275
104,2.86769437789917
105,2.9011425971984863
106,2.859161138534546
107,2.938432455062866
108,2.8917787075042725
109,2.8804733753204346
110,2.8635494709014893
111,2.9165232181549072
112,2.8857643604278564
113,2.866306781768799
114,2.923053503036499
115,2.922903537750244
116,2.8736777305603027
117,2.859459400177002
118,2.878473997116089
119,2.863905906677246
120,2.9016051292419434
121,2.87026047706604
122,2.8986077308654785
123,2.909355640411377
124,2.9088902473449707
125,2.903526544570923
126,2.897392511367798
127,2.874814510345459
128,2.893026828765869
129,2.862243413925171
130,2.858776330947876
131,2.893449544906616
132,2.856248378753662
133,2.8895583152770996
134,2.884333372116089
135,2.900604009628296
136,2.9301023483276367
137,2.9425618648529053
138,2.890530586242676
139,2.936767816543579
140,2.9348323345184326
141,2.910916328430176
142,2.8877792358398438
143,2.904721260070801
144,2.9292349815368652
145,2.9080419540405273
146,2.9025490283966064
147,2.8781256675720215
148,2.901115894317627
149,2.869168758392334
150,2.899728775024414
151,2.929009437561035
152,2.915668249130249
153,2.89029598236084
154,2.9120657444000244
155,2.8793365955352783
156,2.8322176933288574
157,2.850127935409546
158,2.913280725479126
159,2.8850936889648438
160,2.9157137870788574
161,2.9152159690856934
162,2.876152276992798
163,2.9030332565307617
164,2.891160011291504
165,2.879513740539551
166,2.863245964050293
167,2.933479070663452
168,2.8734145164489746
169,2.897789478302002
170,2.920728921890259
171,2.826963424682617
172,2.9233145713806152
173,2.9552037715911865
174,2.915660858154297
175,2.903027296066284
176,2.8531508445739746
177,2.8944342136383057
178,2.8921868801116943
179,2.826042890548706
180,2.930819034576416
181,2.908238410949707
182,2.9450149536132812
183,2.9179134368896484
184,2.910702705383301
185,2.8771893978118896
186,2.9092862606048584
187,2.8643648624420166
188,2.895218849182129
189,2.9214413166046143
190,2.9133076667785645
191,2.909395694732666
192,2.9140784740448
193,2.893617630004883
194,2.939216136932373
195,2.904686450958252
196,2.9103853702545166
197,2.9229111671447754
198,2.9072370529174805
199,2.908900260925293
200,2.9066429138183594
201,2.9060897827148438
202,2.8983137607574463
203,2.9098849296569824
204,2.85111403465271
205,2.8492674827575684
206,2.905355215072632
207,2.8660449981689453
208,2.896679162979126
209,2.897444009780884
210,2.8955817222595215
211,2.9032680988311768
212,2.9142656326293945
213,2.882673501968384
214,2.8642687797546387
215,2.91658616065979
216,2.858828544616699
217,2.8920931816101074
218,2.9147567749023438
219,2.937472105026245
220,2.895665168762207
221,2.899982213973999
222,2.915052652359009
223,2.911588430404663
224,2.8722915649414062
225,2.905846118927002
226,2.901629686355591
227,2.9006967544555664
228,2.897587299346924
229,2.9146742820739746
230,2.88507342338562
231,2.8753442764282227
232,2.927741527557373
233,2.8736960887908936
234,2.865501880645752
235,2.9287729263305664
236,2.872745990753174
237,2.9254302978515625
238,2.922931671142578
239,2.8704586029052734
240,2.905941963195801
241,2.933875560760498
242,2.855147361755371
243,2.8762097358703613
244,2.903515338897705
245,2.924593448638916
246,2.92606520652771
247,2.902523994445801
248,2.871058940887451
249,2.863612174987793
250,2.8794965744018555
251,2.862917900085449
252,2.9374029636383057
253,2.9110107421875
254,2.937460422515869
255,2.899965286254883
256,2.9166574478149414
257,2.908094882965088
258,2.870828628540039
259,2.9132795333862305
260,2.84035062789917
261,2.886418342590332
262,2.88590145111084
263,2.915700912475586
264,2.919877529144287
265,2.975100040435791
266,2.9018735885620117
267,2.907320976257324
268,2.938462257385254
269,2.924292802810669
270,2.8939197063446045
271,2.90278697013855
272,2.9085943698883057
273,2.8756916522979736
274,2.8703432083129883
275,2.9296951293945312
276,2.929199695587158
277,2.8893561363220215
278,2.8886232376098633
279,2.9070873260498047
280,2.898867607116699
281,2.878039836883545
282,2.9082977771759033
283,2.8879668712615967
284,2.917476177215576
285,2.864109992980957
286,2.936194658279419
287,2.862968683242798
288,2.8764023780822754
289,2.8804397583007812
290,2.864248037338257
291,2.8975298404693604
292,2.899043321609497
293,2.8802943229675293
294,2.934865951538086
295,2.892975091934204
296,2.9248604774475098
297,2.916766405105591
298,2.916280746459961
299,2.930058479309082
300,2.8793680667877197
301,2.904433012008667
302,2.890242576599121
303,2.9086318016052246
304,2.9128293991088867
305,2.854363203048706
306,2.8806254863739014
307,2.850825548171997
308,2.9061484336853027
309,2.8754985332489014
310,2.8933563232421875
311,2.92954158782959
312,2.900595188140869
313,2.890819787979126
314,2.9261155128479004
315,2.904611349105835
316,2.8722901344299316
317,2.8716564178466797
318,2.9319310188293457
319,2.8925135135650635
320,2.8913726806640625
321,2.9066452980041504
322,2.8900742530822754
323,2.897501230239868
324,2.9187417030334473
325,2.916011333465576
326,2.881845712661743
327,2.8490607738494873
328,2.9029250144958496
329,2.8548412322998047
330,2.8557538986206055
331,2.863487482070923
332,2.850353717803955
333,2.922610282897949
334,2.862241506576538
335,2.8521602153778076
336,2.866939067840576
337,2.90447998046875
338,2.909982204437256
339,2.9292633533477783
340,2.923818588256836
341,2.931180000305176
342,2.8884668350219727
343,2.9078030586242676
344,2.8901190757751465
345,2.9087142944335938
346,2.916306495666504
347,2.8632121086120605
348,2.8452305793762207
349,2.899750232696533
350,2.9109764099121094
351,2.9296932220458984
352,2.922088146209717
353,2.896710157394409
354,2.902625799179077
355,2.9247374534606934
356,2.939512252807617
357,2.8685243129730225
358,2.8454036712646484
359,2.905438184738159
360,2.8593528270721436
361,2.9149603843688965
362,2.891815662384033
363,2.9090421199798584
364,2.9008102416992188
365,2.9351565837860107
366,2.8510706424713135
367,2.908179998397827
368,2.888089179992676
369,2.9305901527404785
370,2.9232358932495117
371,2.85625958442688
372,2.902768611907959
373,2.9102530479431152
374,2.9172892570495605
375,2.8890063762664795
376,2.8884949684143066
377,2.8905928134918213
378,2.881382703781128
379,2.914566993713379
380,2.8585071563720703
381,2.89796781539917
382,2.917372465133667
383,2.871248483657837
384,2.9279356002807617
385,2.897657632827759
386,2.895984172821045
387,2.868865966796875
388,2.8972604274749756
389,2.9140002727508545
390,2.9111952781677246
391,2.906466484069824
392,2.888540506362915
393,2.8986549377441406
394,2.8391315937042236
395,2.8938205242156982
