step,train/lm_loss
0,2.187102794647217
1,2.2273051738739014
2,2.213956356048584
3,2.2030344009399414
4,2.188904047012329
5,2.199296474456787
6,2.178834915161133
7,2.206080913543701
8,2.2203519344329834
9,2.1863760948181152
10,2.172361135482788
11,2.2192721366882324
12,2.1972475051879883
13,2.2001211643218994
14,2.2111806869506836
15,2.184262990951538
16,2.219059467315674
17,2.2140207290649414
18,2.2089414596557617
19,2.2046802043914795
20,2.172637939453125
21,2.2370285987854004
22,2.1951775550842285
23,2.2079577445983887
24,2.1850368976593018
25,2.208183765411377
26,2.2622642517089844
27,2.1786108016967773
28,2.1474385261535645
29,2.196979522705078
30,2.2037901878356934
31,2.183636426925659
32,2.1952123641967773
33,2.1587061882019043
34,2.2052114009857178
35,2.2248353958129883
36,2.216668128967285
37,2.1673178672790527
38,2.1910064220428467
39,2.2330684661865234
40,2.1957015991210938
41,2.225271463394165
42,2.178204298019409
43,2.2217912673950195
44,2.2404046058654785
45,2.1946029663085938
46,2.2221994400024414
47,2.188044548034668
48,2.1993560791015625
49,2.1901674270629883
50,2.2388393878936768
51,2.1797995567321777
52,2.1973538398742676
53,2.2139697074890137
54,2.1926615238189697
55,2.20570969581604
56,2.199547052383423
57,2.16853666305542
58,2.1868648529052734
59,2.1906440258026123
60,2.1680707931518555
61,2.1995904445648193
62,2.1954634189605713
63,2.208159923553467
64,2.1489908695220947
65,2.21423602104187
66,2.2272818088531494
67,2.2229862213134766
68,2.223468542098999
69,2.2208852767944336
70,2.2212772369384766
71,2.203829288482666
72,2.199746608734131
73,2.2151691913604736
74,2.2110249996185303
75,2.2050373554229736
76,2.1765124797821045
77,2.153754711151123
78,2.221130847930908
79,2.2258849143981934
80,2.210742950439453
81,2.155819892883301
82,2.2239975929260254
83,2.217165946960449
84,2.2032856941223145
85,2.2237043380737305
86,2.21221661567688
87,2.1561546325683594
88,2.207087516784668
89,2.2020087242126465
90,2.163581371307373
91,2.1534769535064697
92,2.169463872909546
93,2.214953899383545
94,2.19035267829895
95,2.2179183959960938
96,2.224339485168457
97,2.2328500747680664
98,2.2122445106506348
99,2.212353229522705
100,2.244460344314575
101,2.2220771312713623
102,2.194795846939087
103,2.176208257675171
104,2.2299728393554688
105,2.2500407695770264
106,2.1812572479248047
107,2.2199902534484863
108,2.1821463108062744
109,2.209388494491577
110,2.2219605445861816
111,2.17765474319458
112,2.2064013481140137
113,2.168679714202881
114,2.195744514465332
115,2.2110390663146973
116,2.1931939125061035
117,2.231912612915039
118,2.204514980316162
119,2.1745262145996094
120,2.1663756370544434
121,2.191575765609741
122,2.213369369506836
123,2.2268097400665283
124,2.2264301776885986
125,2.208181381225586
126,2.206669807434082
127,2.2062432765960693
128,2.1982388496398926
129,2.1473209857940674
130,2.1844382286071777
131,2.1746816635131836
132,2.1938936710357666
133,2.1931395530700684
134,2.1929445266723633
135,2.235105037689209
136,2.180122137069702
137,2.2276177406311035
138,2.225937843322754
139,2.22104811668396
140,2.2023916244506836
141,2.205660343170166
142,2.2363908290863037
143,2.187004566192627
144,2.207742929458618
145,2.2018706798553467
146,2.1942386627197266
147,2.201700448989868
148,2.1998727321624756
149,2.2309980392456055
150,2.222144842147827
151,2.2191543579101562
152,2.23994779586792
153,2.2209863662719727
154,2.209550619125366
155,2.2091851234436035
156,2.1793885231018066
157,2.2062971591949463
158,2.199594020843506
159,2.2336106300354004
160,2.19183087348938
161,2.176565647125244
162,2.2066054344177246
163,2.2278780937194824
164,2.1743037700653076
165,2.2462077140808105
166,2.1774959564208984
167,2.2013206481933594
168,2.183777332305908
169,2.2148289680480957
170,2.199770212173462
171,2.200798749923706
172,2.2098264694213867
173,2.1994714736938477
174,2.20760440826416
175,2.1849536895751953
176,2.2376346588134766
177,2.2145299911499023
178,2.2193875312805176
179,2.203632354736328
180,2.1805713176727295
181,2.2449638843536377
182,2.206156015396118
183,2.168734312057495
184,2.2012693881988525
185,2.1843578815460205
186,2.1735620498657227
187,2.1996207237243652
188,2.215501308441162
189,2.2255892753601074
190,2.18435001373291
191,2.226346969604492
192,2.1831562519073486
193,2.2092738151550293
194,2.2046823501586914
195,2.1972241401672363
196,2.1677844524383545
197,2.212996006011963
198,2.203713893890381
199,2.1708033084869385
200,2.199824333190918
201,2.256565570831299
202,2.1665596961975098
203,2.195094347000122
204,2.2109904289245605
205,2.1893413066864014
206,2.2214345932006836
207,2.172567844390869
208,2.199651002883911
209,2.1762850284576416
210,2.211071491241455
211,2.184995412826538
212,2.1875624656677246
213,2.1718661785125732
214,2.1894311904907227
215,2.2123048305511475
216,2.1996631622314453
217,2.2058629989624023
218,2.1846914291381836
219,2.2007639408111572
220,2.1908648014068604
221,2.2409722805023193
222,2.2111144065856934
223,2.1723384857177734
224,2.216750383377075
225,2.2112019062042236
226,2.2190513610839844
227,2.1955671310424805
228,2.206210136413574
229,2.15975284576416
230,2.2392492294311523
231,2.1783506870269775
232,2.192035675048828
233,2.2494471073150635
234,2.1881778240203857
235,2.2290854454040527
236,2.222933292388916
237,2.150862216949463
238,2.23722767829895
239,2.215414524078369
240,2.19465970993042
241,2.18647837638855
242,2.211285352706909
243,2.2202720642089844
244,2.189913034439087
245,2.169724941253662
246,2.1794750690460205
247,2.256626844406128
248,2.210505962371826
249,2.2408571243286133
250,2.1881189346313477
251,2.2100512981414795
252,2.207932472229004
253,2.2453248500823975
254,2.1846041679382324
255,2.233469009399414
256,2.209764003753662
257,2.186875104904175
258,2.1922450065612793
259,2.186488389968872
260,2.181130886077881
261,2.1885600090026855
262,2.240593671798706
263,2.1974081993103027
264,2.2154369354248047
265,2.158048152923584
266,2.2357406616210938
267,2.251919746398926
268,2.168656587600708
269,2.2580008506774902
270,2.2123382091522217
271,2.1920504570007324
272,2.204500913619995
273,2.1985738277435303
274,2.2300872802734375
