step,train/lm_loss
0,10.982385635375977
1,10.982987403869629
2,10.98175048828125
3,10.980165481567383
4,10.973098754882812
5,10.9454345703125
6,10.901838302612305
7,10.875883102416992
8,10.836898803710938
9,10.780294418334961
10,10.745077133178711
11,10.71238899230957
12,10.654153823852539
13,10.599923133850098
14,10.54081916809082
15,10.492015838623047
16,10.44663143157959
17,10.399144172668457
18,10.345002174377441
19,10.300788879394531
20,10.24531364440918
21,10.1967191696167
22,10.153528213500977
23,10.102590560913086
24,10.082966804504395
25,10.031745910644531
26,9.997292518615723
27,9.969989776611328
28,9.924224853515625
29,9.911131858825684
30,9.873382568359375
31,9.850641250610352
32,9.806570053100586
33,9.781936645507812
34,9.759121894836426
35,9.729252815246582
36,9.699252128601074
37,9.69178581237793
38,9.669984817504883
39,9.645500183105469
40,9.619658470153809
41,9.594593048095703
42,9.570954322814941
43,9.556800842285156
44,9.527958869934082
45,9.4945068359375
46,9.502180099487305
47,9.458196640014648
48,9.427593231201172
49,9.42172908782959
50,9.374267578125
51,9.34181022644043
52,9.322941780090332
53,9.31519603729248
54,9.270694732666016
55,9.245368003845215
56,9.21660041809082
57,9.182778358459473
58,9.169292449951172
59,9.132583618164062
60,9.11922550201416
61,9.085193634033203
62,9.054841995239258
63,9.0038423538208
64,9.008952140808105
65,8.946529388427734
66,8.943514823913574
67,8.892118453979492
68,8.890839576721191
69,8.828947067260742
70,8.804971694946289
71,8.799513816833496
72,8.740391731262207
73,8.719966888427734
74,8.686893463134766
75,8.664551734924316
76,8.63184928894043
77,8.590127944946289
78,8.56039810180664
79,8.518811225891113
80,8.494466781616211
81,8.477270126342773
82,8.430632591247559
83,8.435503959655762
84,8.398045539855957
85,8.35538101196289
86,8.321470260620117
87,8.277593612670898
88,8.260331153869629
89,8.243167877197266
90,8.20666217803955
91,8.17058277130127
92,8.14062786102295
93,8.11850357055664
94,8.111462593078613
95,8.088558197021484
96,8.026867866516113
97,8.011042594909668
98,8.005353927612305
99,7.932133197784424
100,7.903162956237793
101,7.8811845779418945
102,7.857085704803467
103,7.842229843139648
104,7.815444469451904
105,7.8380045890808105
106,7.7893853187561035
107,7.76253604888916
108,7.743268013000488
109,7.681090354919434
110,7.669668197631836
