step,train/lm_loss
0,11.013898849487305
1,11.016687393188477
2,11.014725685119629
3,11.014728546142578
4,11.01385498046875
5,11.01066780090332
6,11.006002426147461
7,11.007052421569824
8,10.995845794677734
9,10.988714218139648
10,10.98495101928711
11,10.973173141479492
12,10.962503433227539
13,10.954362869262695
14,10.94519329071045
15,10.939308166503906
16,10.927250862121582
17,10.912088394165039
18,10.898797035217285
19,10.884897232055664
20,10.879023551940918
21,10.859177589416504
22,10.845649719238281
23,10.83301067352295
24,10.818523406982422
25,10.802289962768555
26,10.78654956817627
27,10.768657684326172
28,10.756477355957031
29,10.737330436706543
30,10.725486755371094
31,10.706066131591797
32,10.695075988769531
33,10.680269241333008
34,10.662270545959473
35,10.652437210083008
36,10.637289047241211
37,10.62286376953125
38,10.60777759552002
39,10.589533805847168
40,10.57751178741455
41,10.560687065124512
42,10.555351257324219
43,10.538993835449219
44,10.522529602050781
45,10.517491340637207
46,10.498621940612793
47,10.481816291809082
48,10.476818084716797
49,10.4644775390625
50,10.452055931091309
51,10.43885326385498
52,10.426523208618164
53,10.411320686340332
54,10.404104232788086
55,10.402645111083984
56,10.38219928741455
57,10.368789672851562
58,10.365776062011719
59,10.356736183166504
60,10.336198806762695
61,10.328017234802246
62,10.312898635864258
63,10.305360794067383
64,10.29873275756836
65,10.286410331726074
66,10.280141830444336
67,10.272981643676758
68,10.267123222351074
69,10.250360488891602
70,10.238199234008789
71,10.229546546936035
72,10.21945858001709
73,10.202584266662598
74,10.207114219665527
75,10.188164710998535
76,10.176464080810547
77,10.162540435791016
78,10.153115272521973
79,10.145976066589355
80,10.133861541748047
81,10.121454238891602
82,10.112229347229004
83,10.108588218688965
84,10.081610679626465
85,10.071821212768555
86,10.067031860351562
87,10.052315711975098
88,10.047727584838867
89,10.03280258178711
90,10.015941619873047
91,10.002923965454102
92,10.008841514587402
93,9.976903915405273
94,9.981706619262695
95,9.95846176147461
96,9.945408821105957
97,9.933422088623047
98,9.92060661315918
99,9.909037590026855
100,9.902530670166016
101,9.888439178466797
102,9.875198364257812
103,9.858014106750488
104,9.847946166992188
105,9.833030700683594
106,9.827070236206055
107,9.806428909301758
