step,train/lm_loss
0,11.071516990661621
1,11.076165199279785
2,11.075034141540527
3,11.052999496459961
4,10.995676040649414
5,10.912534713745117
6,10.838669776916504
7,10.76645278930664
8,10.680850982666016
9,10.570409774780273
10,10.47622299194336
11,10.391639709472656
12,10.301372528076172
13,10.249040603637695
14,10.164145469665527
15,10.114425659179688
16,10.03972053527832
17,9.979418754577637
18,9.943350791931152
19,9.894475936889648
20,9.84250259399414
21,9.800562858581543
22,9.785643577575684
23,9.737878799438477
24,9.726253509521484
25,9.692517280578613
26,9.668501853942871
27,9.631683349609375
28,9.626359939575195
29,9.618631362915039
30,9.583146095275879
31,9.56347942352295
32,9.551178932189941
33,9.540042877197266
34,9.507587432861328
35,9.47500228881836
36,9.44843864440918
37,9.424274444580078
38,9.402889251708984
39,9.367780685424805
40,9.352128982543945
41,9.315923690795898
42,9.293591499328613
43,9.2811918258667
44,9.250910758972168
45,9.235340118408203
46,9.19896125793457
47,9.182389259338379
48,9.138635635375977
49,9.133377075195312
50,9.078829765319824
51,9.040534973144531
52,9.006235122680664
53,8.997163772583008
54,8.965848922729492
55,8.920413970947266
56,8.905130386352539
57,8.85426139831543
58,8.854406356811523
59,8.823786735534668
60,8.772175788879395
61,8.759051322937012
62,8.719989776611328
63,8.701576232910156
64,8.674272537231445
65,8.63709831237793
66,8.5931396484375
67,8.557287216186523
68,8.538066864013672
69,8.527437210083008
70,8.464433670043945
71,8.458226203918457
72,8.434770584106445
73,8.428611755371094
74,8.394320487976074
75,8.363204956054688
76,8.336289405822754
77,8.27625560760498
78,8.278129577636719
79,8.237748146057129
80,8.242998123168945
81,8.205622673034668
82,8.167306900024414
83,8.160530090332031
84,8.127004623413086
85,8.092493057250977
86,8.092477798461914
87,8.01317024230957
88,8.009617805480957
89,7.986015319824219
90,7.979737281799316
91,7.955430507659912
92,7.888881206512451
93,7.908283710479736
94,7.887037754058838
95,7.831645965576172
96,7.7903242111206055
97,7.800767421722412
98,7.809176445007324
99,7.7425031661987305
100,7.726770877838135
101,7.743430137634277
102,7.683656692504883
103,7.651724338531494
104,7.643781661987305
105,7.608752250671387
106,7.587979316711426
107,7.585262298583984
108,7.592116355895996
109,7.544047832489014
110,7.508937835693359
111,7.46549129486084
112,7.4893341064453125
113,7.4953460693359375
114,7.4286651611328125
115,7.380797386169434
116,7.425604343414307
117,7.404788494110107
118,7.378113746643066
119,7.360595703125
120,7.328500270843506
121,7.314977645874023
122,7.295720100402832
123,7.286893844604492
124,7.264564514160156
125,7.223793029785156
126,7.225537300109863
127,7.213915824890137
128,7.196854114532471
129,7.179542064666748
130,7.158226013183594
131,7.129910469055176
132,7.124597549438477
133,7.1274261474609375
134,7.115364074707031
135,7.059866905212402
136,7.071585655212402
137,7.07880973815918
138,7.081934928894043
139,7.054562568664551
140,7.0192975997924805
141,7.018190860748291
142,6.976316452026367
143,6.999640941619873
144,6.990948677062988
145,6.9235358238220215
146,6.960250377655029
147,6.935008525848389
148,6.911253929138184
149,6.8779778480529785
150,6.946882247924805
151,6.8644866943359375
152,6.898019790649414
153,6.855464458465576
154,6.8334736824035645
155,6.87419319152832
156,6.831511497497559
157,6.822259426116943
158,6.832524299621582
159,6.732708930969238
160,6.786890029907227
161,6.729520797729492
162,6.752645492553711
163,6.763330936431885
164,6.767326354980469
165,6.747714519500732
166,6.698215007781982
167,6.675816535949707
168,6.6559319496154785
169,6.6778483390808105
170,6.700721740722656
171,6.684028625488281
172,6.656545162200928
173,6.642893314361572
174,6.632648944854736
175,6.629146575927734
176,6.637075424194336
177,6.624345779418945
178,6.620020389556885
179,6.61195182800293
180,6.584448337554932
181,6.57502555847168
182,6.606224060058594
