seed	step	L1	L2	L1/L2	mu_w	median_w	sigma_w	mu_b	median_b	sigma_b	trace	lambda_max	trace/lambda	mu_lambda	sigma_lambda
0	0	229.42217674851418	12.912665482610464	17.7885798821291	-0.000949525274336338	1.2564982171170413e-05	0.6499428153038025	-4.588879528455436e-05	9.946640057023615e-05	1.5986304788384587e-05	-0.13874707912327722	12.912663573399186	-0.01415330742528615	12.912663573399186	
0	1	229.42217674851418	12.912665482610464	17.7885798821291	-0.000949525274336338	1.2564982171170413e-05	0.6499428153038025	-4.588879528455436e-05	9.946640057023615e-05	1.5986304788384587e-05	-0.13874707912327722	12.912663573399186	-0.01415330742528615	12.912663573399186	
0	2	229.42229828238487	12.912674989551306	17.788577902949747	-0.000949476845562458	1.2560580216813833e-05	0.6499437689781189	-4.5889268221799284e-05	9.941137977875769e-05	1.5986308426363394e-05	-0.13874512526672333	12.91267403587699	-0.014153194396000497	12.91267403587699	
0	4	229.42223784327507	12.912651188671589	17.788588607082172	-0.0009499099105596542	1.260403951164335e-05	0.6499413847923279	-4.589149830280803e-05	9.916378621710464e-05	1.5986446669558063e-05	-0.1387565383047331	12.912649279460311	-0.014153972063535103	12.912649279460311	
0	8	229.42645967006683	12.912879629060626	17.78867020551015	-0.0009450735524296761	1.3050412235315889e-05	0.6499645709991455	-4.586221621138975e-05	9.40423778956756e-05	1.5988380255294032e-05	-0.13871257414575666	12.912883443757892	-0.014148486221613478	12.912883443757892	
0	16	229.42351952195168	12.913071852177382	17.78834866523134	-0.0009496947750449181	1.3273798685986549e-05	0.6499839425086975	-4.5753444283036515e-05	7.735766121186316e-05	1.599582174094394e-05	-0.1389919216162525	12.91307089664042	-0.014156324770436636	12.91307089664042	
0	32	229.39877671003342	12.91284630075097	17.787126750193366	-0.000987280160188675	8.809911378193647e-06	0.6499611139297485	-4.5670883991988376e-05	3.220484722987749e-05	1.6025680452003144e-05	-0.1377420173084829	12.912844391539693	-0.014046266877120822	12.912844391539693	
0	64	229.4463767707348	12.916013535112143	17.786317075883957	-0.001131654717028141	-6.901624146848917e-06	0.6502804756164551	-4.595554491970688e-05	5.990266799926758e-05	1.6178535588551313e-05	-0.1378757949860301	12.916020210832357	-0.013956017010816491	12.916020210832357	
0	128	229.3775050342083	12.922953147441149	17.78036025032333	-0.0025527160614728928	3.260104131186381e-05	0.6509770154953003	-4.4960725062992424e-05	0.00010374303383287042	1.6627735021756962e-05	-0.13645085293683223	12.922956008464098	-0.013822835715547675	12.922956008464098	
0	256	228.4308222234249	12.94365537725389	17.71864937196043	-0.0036883922293782234	-5.82095053687226e-05	0.6530641913414001	-3.704108894453384e-05	0.00019898780738003552	1.8411197743262164e-05	-0.03288315498502925	12.943656330928206	-0.004946189314612895	12.943656330928206	
