seed	step	L1	L2	L1/L2	mu_w	median_w	sigma_w	mu_b	median_b	sigma_b	trace	lambda_max	trace/lambda	mu_lambda	sigma_lambda
0	10000	75.53675186634064	3.3707637041807175	22.359051993605885	-0.0030288957059383392	-1.7322017811238766e-05	0.02815403789281845	-7.873902359278873e-05	-0.0006924867630004883	0.00029407115653157234	0.11294985581480432	3.3707634657621384	0.01725859165949517	3.3707634657621384	
0	11000	74.49861526489258	3.301792412996292	22.44707658927411	-0.002417742507532239	0.00022174871992319822	0.026960069313645363	-7.566136628156528e-05	-0.00041084105032496154	0.0003002080484293401	0.10088239616015926	3.3017928898334503	0.011113088437418418	3.3017928898334503	
0	12000	73.74323952198029	3.2717845737934113	22.462364566416696	-0.0023142823483794928	0.00023659947328269482	0.026445338502526283	-7.069514686008915e-05	-0.00034857026184909046	0.000309234979795292	0.10151729988865554	3.271784320473671	0.01384506835060419	3.271784320473671	
0	13000	72.2932540178299	3.200801335275173	22.489618956374763	-0.0023370254784822464	0.00030829125898890197	0.02525191754102707	-4.931882722303271e-05	-0.0007351361564360559	0.00031687525915913284	0.11380947742145509	3.2008022889494896	0.014381027442536408	3.2008022889494896	
0	14000	71.55632948875427	3.1752521321177483	22.508553317912764	-0.002432656241580844	-1.0639807442203164e-05	0.024821564555168152	-4.747011189465411e-05	-0.0004020837659481913	0.00032172861392609775	0.0772910105297342	3.1752521321177483	0.009155865108103494	3.1752521321177483	
0	15000	70.46079707145691	3.104024924337864	22.613819478091187	-0.0026312146801501513	0.00014060843386687338	0.02365691401064396	-4.5930308260722086e-05	-0.0007943602977320552	0.0003243887622375041	0.07820897229248658	3.1040246933698654	0.008762447726655492	3.1040246933698654	
0	16000	69.62785696983337	3.081767499446869	22.476808886902347	-0.0022713218349963427	-0.00014261814067140222	0.023293232545256615	-4.079863356309943e-05	-0.0011979478877037764	0.00032739437301643193	0.040323198307305574	3.0817674919962883	0.0018953150831738513	3.0817674919962883	
0	17000	69.10595107078552	3.0664610490202904	22.51014568643455	-0.002209781901910901	1.5915284166112542e-05	0.02305792085826397	-3.9316084439633414e-05	-0.0011780078057199717	0.00032638749689795077	0.021222004434093833	3.0664612725377083	-0.006197431482667086	3.0664612725377083	
0	18000	68.63986492156982	3.04468185454607	22.494669873978367	-0.00208291900344193	9.232241427525878e-05	0.022724537178874016	-2.818555549310986e-05	-0.0008675226708874106	0.0003390088677406311	0.03160544380079955	3.0446816086769104	-0.0017855475941198273	3.0446816086769104	
0	19000	67.82596588134766	3.0154740512371063	22.465530962977397	-0.0019495646702125669	0.00010203705460298806	0.02226780727505684	-2.108659828081727e-05	-0.0006490303785540164	0.0003349308390170336	0.0526356091722846	3.0154740512371063	0.0025911641434329946	3.0154740512371063	
0	20000	67.12988686561584	2.998987279832363	22.379726515379467	-0.0020492805633693933	-0.00025773997185751796	0.022013919427990913	-2.584152389317751e-05	-0.0008749732514843345	0.000336628028890118	0.06126342574134469	2.9989875108003616	0.004434753505609434	2.9989875108003616	
0	21000	67.26290988922119	2.9918489828705788	22.433114326962713	-0.001877707545645535	1.8377631931798533e-05	0.021906370297074318	-6.740893240930745e-06	-0.0011423322139307857	0.0003403828595764935	0.07228330679936334	2.9918492063879967	0.01087548841099799	2.9918492063879967	
0	22000	66.58322095870972	2.9884808361530304	22.31255698828759	-0.0016685002483427525	0.00020780981867574155	0.021855928003787994	-1.0518434464756865e-05	-0.0005549387424252927	0.0003384361043572426	0.05986107641365379	2.9884805977344513	0.0077860754078912554	2.9884805977344513	
0	23000	66.61269402503967	2.991421975195408	22.314525425842533	-0.0017466162098571658	-0.00010827826918102801	0.021907983347773552	-8.108133329187694e-07	-0.0007685881573706865	0.00034006964415311813	0.06705070898169652	2.991423159837723	0.008298617231050458	2.991423159837723	
0	24000	66.62851738929749	2.9762605354189873	22.40448248282411	-0.0016501568024978042	0.00014693662524223328	0.021669141948223114	-1.2939989574078936e-05	-0.00043691121391020715	0.0003407505573704839	0.04253957129549235	2.976260766386986	0.003460168727621892	2.976260766386986	
0	25000	66.13431072235107	2.9558282792568207	22.40477846373811	-0.0013187384465709329	-0.0002583906752988696	0.021362418308854103	-1.250521745532751e-05	-0.0003508054360281676	0.00034115821472369134	0.04815962823340669	2.9558282792568207	0.0060175876529879	2.9558282792568207	
0	26000	65.98794889450073	2.9593787491321564	22.307930742203336	-0.0012350985780358315	-0.00014729092072229832	0.02141847275197506	-8.991114555101376e-06	-0.0003121816262137145	0.0003449046052992344	0.047229093230271246	2.959378272294998	0.008814544771502017	2.959378272294998	
0	27000	66.02438354492188	2.9801245629787445	22.23149093041245	-0.0009467159397900105	-2.7672824217006564e-05	0.021735871210694313	-2.3157529085438e-06	-0.0006190355052240193	0.0003395181556697935	0.03417130155139603	2.9801240786910057	0.003906424521155699	2.9801240786910057	
0	28000	66.16394758224487	2.984648197889328	22.264020495979754	-0.0011243211338296533	-0.0003270715824328363	0.021800927817821503	8.265876203950029e-06	-0.000510270765516907	0.0003376821696292609	0.07192108477465808	2.9846474826335907	0.014816788768078832	2.9846474826335907	
0	29000	66.64909791946411	2.990516595542431	22.322363577741232	-0.0008051947806961834	-0.00022016267757862806	0.021896062418818474	6.837159162387252e-06	-0.00043702125549316406	0.0003388809273019433	0.05146167613565922	2.99051683396101	0.008022196112009477	2.99051683396101	
0	30000	67.5512580871582	3.009176552295685	22.473411800917738	-0.0008994080708362162	-0.00037059676833450794	0.02219165675342083	2.1316498532542028e-05	-0.00048399774823337793	0.00033818205702118576	0.09380682377377525	3.0091765597462654	0.02026874570980643	3.0091765597462654	
0	31000	66.91432046890259	2.987513892352581	22.473542253903876	-0.0007722217706032097	-5.098359542898834e-05	0.02184409275650978	3.130569166387431e-05	-0.00040225914563052356	0.0003382105496712029	0.10759559378493577	2.9875134229660034	0.023871458975059316	2.9875134229660034	
0	32000	66.9411895275116	2.9938150122761726	22.445379079111554	-0.000858855142723769	-0.00015563832130283117	0.021949488669633865	1.735325531626586e-05	-0.0005096105160191655	0.00033574888948351145	0.10681819578167051	2.9938150122761726	0.02376069386552322	2.9938150122761726	
0	33000	66.7825391292572	2.9941544830799103	22.424954289662864	-0.0007396640139631927	-0.0003493974800221622	0.02195390872657299	2.5525310775265098e-05	-0.0009073294349946082	0.00033873983193188906	0.10952645260840654	2.99415422976017	0.0263172595181383	2.99415422976017	
0	34000	67.1211609840393	3.01251632720232	22.371741202225824	-0.0008162899757735431	-0.00023253494873642921	0.02223733253777027	2.512486207706388e-05	-0.00080911471741274	0.0003287176659796387	0.09109732951037586	3.0125182420015335	0.01947666956215403	3.0125182420015335	
0	35000	66.6621401309967	3.0015546828508377	22.305085468585418	-0.0004911379073746502	-0.00011579564306885004	0.022070564329624176	3.6536443076329306e-05	-0.0007962813833728433	0.00033042795257642865	0.10867987340316176	3.0015542060136795	0.025558150442001534	3.0015542060136795	
0	36000	66.3577332496643	2.9997730255126953	22.171746463607775	-0.0003214161843061447	-0.00022802484454587102	0.022039784118533134	3.7691876059398055e-05	-0.00040032772812992334	0.00033089262433350086	0.11234687129035592	2.9997730180621147	0.027560330984324793	2.9997730180621147	
0	37000	67.40562152862549	3.0386077612638474	22.1962310114673	-0.00039330669096671045	-0.00027069030329585075	0.022650044411420822	3.371380080352537e-05	-0.0008943080902099609	0.0003294159541837871	0.0704722257796675	3.0386070385575294	0.014925398090042992	3.0386070385575294	
0	38000	66.89626979827881	3.009174555540085	22.222751777091887	-9.37905497266911e-05	-0.00048251813859678805	0.022195005789399147	1.7315533114015125e-05	-0.0003135754377581179	0.00032785197254270315	0.06515483814291656	3.009174071252346	0.014095492152914176	3.009174071252346	
0	39000	67.20315313339233	3.01888969540596	22.239985217057505	-0.00018440450367052108	-0.0005472875200212002	0.02234337292611599	9.516511454421561e-06	-0.0005347178666852415	0.00032588126487098634	0.05730654677608982	3.018890880048275	0.012848815605805596	3.018890880048275	
0	40000	68.14784598350525	3.0607442930340767	22.25090743196799	6.169980770209804e-05	-0.00022084143711254	0.023002028465270996	1.1091397027485073e-05	-0.00017941914848051965	0.00032490273588337004	0.0611918899230659	3.060744285583496	0.014505446673306416	3.060744285583496	
0	41000	67.82528972625732	3.0389952808618546	22.24038300477519	2.9925256967544556e-05	-0.0003035268746316433	0.022661998867988586	1.107198932004394e-05	-0.0007001115591265261	0.0003184229717589915	0.07707542844582349	3.038995511829853	0.018099418644178706	3.038995511829853	
0	42000	68.05723428726196	3.053813010454178	22.255261114421145	5.019797754357569e-05	-0.0003701058740261942	0.022901492193341255	1.9104385501123033e-05	-0.0006892497767694294	0.0003198658232577145	0.07091246417257935	3.0538127720355988	0.015208803515163523	3.0538127720355988	
0	43000	68.156822681427	3.045515112578869	22.32178232676175	-0.00012849604536313564	-0.0002116322284564376	0.02277519926428795	2.1694921088055708e-05	-0.00024412915809080005	0.00031821985612623394	0.06038718071067706	3.04551462829113	0.01284796102406802	3.04551462829113	
0	44000	67.66561365127563	3.0444843247532845	22.219512356080664	-0.0003415512328501791	-0.0003823282022494823	0.022758468985557556	1.1314225957903545e-05	0.000293046236038208	0.00031437509460374713	0.06659074044728186	3.044485278427601	0.011951770441073485	3.044485278427601	
0	45000	68.90315341949463	3.095492050051689	22.246716484505043	-0.0001834373251767829	-0.00027927232440561056	0.02357442118227482	9.74213890003739e-06	-0.00029483207617886364	0.00031330506317317486	0.07593486364930868	3.095492050051689	0.015980241175590052	3.095492050051689	
0	46000	68.34709453582764	3.071436382830143	22.277226415954665	-0.0005553581286221743	-0.0004709893837571144	0.023186055943369865	7.968667887325864e-06	-0.00022541101498063654	0.0003119688481092453	0.08181259431876242	3.0714349523186684	0.017186384951559622	3.0714349523186684	
0	47000	67.75274348258972	3.071727380156517	22.041090268267617	-0.0006484215264208615	-0.00029700936283916235	0.023198429495096207	3.6509786127680854e-07	-0.0003930605307687074	0.0003069523663725704	0.09536691702669486	3.0717273727059364	0.021247806505321726	3.0717273727059364	
0	48000	68.61705982685089	3.1070491150021553	22.121502712887732	-0.0007061748183332384	-0.00033653603168204427	0.02375996857881546	1.0772491805255413e-06	-0.00016847022925503552	0.0003060416493099183	0.07202230137772858	3.107048638164997	0.01721968397460364	3.107048638164997	
0	49000	69.23776495456696	3.105755552649498	22.27453772772241	-0.000638085650280118	-0.0003088960365857929	0.023737700656056404	-2.2385600004781736e-06	-0.00037815020186826587	0.0003029347280971706	0.07120156637392938	3.1057567447423935	0.016150812324927693	3.1057567447423935	
0	50000	68.90568435192108	3.1056109815835953	22.21983802325338	-0.0005307461251504719	-0.00021967123029753566	0.023738278076052666	-1.3856265468348283e-05	-0.0002589982177596539	0.0002983823942486197	0.05612637096783146	3.1056102737784386	0.014410429708871136	3.1056102737784386	
0	51000	69.4749745130539	3.1247065514326096	22.224993831883857	-0.00039706900133751333	-0.0002578870626166463	0.024049051105976105	2.8981401101191295e-06	-0.0006407866021618247	0.00029568991158157587	0.06429634056985378	3.124705843627453	0.017265162997301436	3.124705843627453	
0	52000	68.97206664085388	3.0959565863013268	22.29904087932277	-0.0003244591352995485	-8.089054608717561e-05	0.023583456873893738	7.33125489205122e-08	-0.0004107333079446107	0.00029276355053298175	0.06454080704133958	3.0959570482373238	0.0164337154074982	3.0959570482373238	
0	53000	69.63812756538391	3.118507906794548	22.357483086565566	-7.691854989388958e-05	-0.0004063649976160377	0.023946713656187057	8.309929398819804e-06	-0.0008404162945225835	0.0002881765249185264	0.042457314440980554	3.1185074374079704	0.012988810536496023	3.1185074374079704	
0	54000	70.0628297328949	3.13991829007864	22.335791145109482	-0.00014589440252166241	-0.00033906876342371106	0.024295536801218987	5.632473857986042e-06	-0.00033433621865697205	0.00028797602863050997	0.05128570680972189	3.1399180442094803	0.015834137678199602	3.1399180442094803	
0	55000	70.71224737167358	3.1540859416127205	22.37818947987099	-8.9284498244524e-05	-0.00045605452032759786	0.02452540583908558	6.4601481426507235e-06	-0.0007455165614373982	0.00028264446882531047	0.06797323375940323	3.15408618748188	0.018840219510391346	3.15408618748188	
0	56000	71.41692519187927	3.1991903334856033	22.346825831249497	-0.00010520111391087994	-0.0003422894515097141	0.025271259248256683	-2.805162921504234e-06	-0.0005362217198126018	0.0002821720845531672	0.0715110709425062	3.1991903334856033	0.01878272582543552	3.1991903334856033	
0	57000	71.40245831012726	3.191461890935898	22.43120038996139	-5.807548950542696e-05	-0.0002249565441161394	0.025147197768092155	3.6282774544815766e-06	-0.00012053664249833673	0.000279033905826509	0.057615931844338775	3.191462129354477	0.015388418369213008	3.191462129354477	
0	58000	71.24681890010834	3.2034412398934364	22.307290266123324	-8.802333468338475e-05	-0.0004979543737135828	0.025343256071209908	-1.4173361705616117e-05	-0.00037217140197753906	0.00027590259560383856	0.04438561585266143	3.203440047800541	0.009988932646622197	3.203440047800541	
0	59000	71.37260329723358	3.203123226761818	22.34097978607822	-0.0002180967276217416	-0.00013954757014289498	0.025335900485515594	-1.366695505566895e-05	-0.0002404359693173319	0.00027265268727205694	0.03323196739074774	3.2031222730875015	0.007150720207909564	3.2031222730875015	
0	60000	72.2403359413147	3.2252050042152405	22.408039866357015	-0.0002675341966096312	-0.00018967124924529344	0.02571365050971508	-4.283715043129632e-06	-0.0002197852445533499	0.000268411822617054	0.050895312742795795	3.2252047657966614	0.01226551764057715	3.2252047657966614	
0	61000	72.49650585651398	3.247225694358349	22.313196689463908	-9.254913311451674e-05	-9.0460991486907e-05	0.026078056544065475	-7.42909242035239e-06	-9.307494474342093e-05	0.0002648697991389781	0.01866514874564018	3.2472261637449265	0.00429709113284043	3.2472261637449265	
0	62000	72.51599824428558	3.25015040487051	22.328300388450096	-0.00019671733025461435	-0.0003203667001798749	0.026132188737392426	-1.3226905139163136e-05	-0.0004122394893784076	0.00026238863938488066	0.02475374093046412	3.250150643289089	0.0051630224484197846	3.250150643289089	
0	63000	73.35188686847687	3.270493984222412	22.38608584983836	-0.0002849336015060544	-0.0003113838320132345	0.02647292986512184	-1.5168848221946973e-05	-0.00011596083641052246	0.0002599174913484603	0.04709121375344694	3.270493984222412	0.011496355072798468	3.270493984222412	
0	64000	73.02048063278198	3.2690815776586533	22.339615895302607	-0.00038623492582701147	-0.0004241773276589811	0.02645755372941494	-1.3089273124933243e-05	-0.00034277254599146545	0.00025811910745687783	0.033040853624697775	3.269081562757492	0.007717339170861093	3.269081562757492	
0	65000	72.75372195243835	3.2653190791606903	22.24659803948614	-0.0004218695394229144	-0.00018405780429020524	0.026395384222269058	-9.867925655271392e-06	-0.00015744336997158825	0.0002548962365835905	0.04303391987923533	3.265318602323532	0.010310580702028652	3.265318602323532	
0	66000	73.61443543434143	3.3010896369814873	22.275313412426407	-0.00045840852544642985	-0.00019356381380930543	0.027006754651665688	-2.204275551775936e-05	-0.00018059290596283972	0.00025185130652971566	0.0316611587186344	3.301089882850647	0.007714430877979534	3.301089882850647	
0	67000	74.26675271987915	3.332525849342346	22.262663892577716	-0.00036304141394793987	-0.0004239107365719974	0.02755020372569561	-2.9015043764957227e-05	-4.3924039346165955e-05	0.0002463118580635637	0.011524417030159384	3.332526810467243	0.0036145009922253658	3.332526810467243	
0	68000	74.30268859863281	3.323528975248337	22.322609729414953	-0.0003759387182071805	-0.0005091564962640405	0.02739354595541954	-2.265186958538834e-05	-0.00013985999976284802	0.00024459254927933216	-0.002818231878336519	3.323528975248337	0.0006598664687426574	3.323528975248337	
0	69000	74.38853287696838	3.340509258210659	22.253671299195798	-0.0006466035847552121	-0.0004895278252661228	0.027687275782227516	-8.320387678395491e-06	-0.00027399795362725854	0.00024192957789637148	0.014060493936995044	3.3405094891786575	0.00471681606760151	3.3405094891786575	
0	70000	74.84155511856079	3.361986741423607	22.239235728368286	-0.00047463757800869644	-0.0003302838886156678	0.028062814846634865	1.5673043662900454e-06	-0.0001182922933367081	0.00023886881535872817	0.03476052510086447	3.36198578029871	0.010836998031516906	3.36198578029871	
0	71000	76.23880362510681	3.414014086127281	22.28025540854362	-0.00046681161620654166	-0.0004655989760067314	0.028977425768971443	2.4771434254944324e-06	-0.0002097716642310843	0.00023638433776795864	0.01853370387107134	3.4140124171972275	0.006020708546493588	3.4140124171972275	
0	72000	76.14405930042267	3.414740726351738	22.2725421248084	-0.00029901121160946786	-0.0004228606994729489	0.028995255008339882	-1.0630455108184833e-05	6.417127588065341e-05	0.0002334083546884358	-0.004408019274706021	3.4147397726774216	0.0010676852582559673	3.4147397726774216	
0	73000	77.07404589653015	3.4440105259418488	22.319116471364794	-0.00016451929695904255	-0.00046110874973237514	0.0295159462839365	-1.491859438829124e-05	-0.000283546163700521	0.00022908602841198444	0.018436466460116208	3.4440102875232697	0.007142468409925407	3.4440102875232697	
0	74000	77.38266742229462	3.459122024476528	22.32913804723785	-0.00021131329413037747	-0.0004893990699201822	0.02978605590760708	-1.6248255633399822e-05	-0.00018362357513979077	0.00022609304869547486	0.007823238149285316	3.4591210782527924	0.0046044432337039405	3.4591210782527924	
0	75000	78.91449558734894	3.5187905728816986	22.349977568786716	-0.00021612535056192428	-0.0004130704910494387	0.0308638047426939	-1.8520033336244524e-05	-0.0005045670550316572	0.00022411445388570428	-0.011382546945242211	3.518789380788803	-0.00034917574855298085	3.518789380788803	
0	76000	78.94276988506317	3.5443204417824745	22.284409671775894	-2.5014664061018266e-05	-0.0004014023288618773	0.03133653476834297	-2.393952127022203e-05	-0.0004537288914434612	0.00022060157789383084	-0.008916563587263227	3.5443199574947357	0.0002733216311785007	3.5443199574947357	
0	77000	79.06289267539978	3.5509898737072945	22.27811639201739	0.00012144112406531349	-0.0004057110345456749	0.03145301342010498	-3.483691762085073e-05	-0.0004165172576904297	0.00021710566943511367	-0.002480490453308448	3.550989881157875	0.0019066525091510906	3.550989881157875	
0	78000	79.4626362323761	3.5741377845406532	22.256803779025486	9.937638969859108e-05	-0.00023996822710614651	0.031888075172901154	-3.507239671307616e-05	-0.000631194852758199	0.00021632853895425797	0.017459324619267136	3.5741365924477577	0.006053632088113247	3.5741365924477577	
0	79000	80.29566013813019	3.605834886431694	22.300116770862203	0.00021951377857476473	-0.0002968517364934087	0.032481759786605835	-3.135717997793108e-05	-0.0005074097425676882	0.0002127994957845658	0.01192979991901666	3.6058355942368507	0.005134304631128748	3.6058355942368507	
0	80000	80.06955754756927	3.6048306822776794	22.260607277448102	0.00010578474029898643	-0.0002803186362143606	0.03247249871492386	-3.825865496764891e-05	-0.0004971210728399456	0.00020989158656448126	0.022997900610789657	3.604831151664257	0.006756589199526744	3.604831151664257	
0	81000	80.7214366197586	3.6222928687930107	22.311369749844786	2.9009379431954585e-05	-0.0002863478730432689	0.032802920788526535	-3.370138074387796e-05	-0.0005688942619599402	0.00020652390958275646	0.02059130312409252	3.622292399406433	0.006902327902174146	3.622292399406433	
0	82000	81.40046727657318	3.6541291624307632	22.317178422908025	-0.00010988026770064607	-0.0003887066850438714	0.03340323269367218	-3.812262730207294e-05	-0.00033525319304317236	0.00020554040384013206	0.024677240871824324	3.654128924012184	0.0074644630283113595	3.654128924012184	
0	83000	82.17126286029816	3.6722183153033257	22.370071575361838	-3.1441722967429087e-05	-0.00018336274661123753	0.033750876784324646	-4.266625546733849e-05	-0.00019227541633881629	0.00020126646268181503	0.046266222663689405	3.6722190231084824	0.01170631639466916	3.6722190231084824	
0	84000	82.30625414848328	3.6783719062805176	22.373771858700348	-5.172138844500296e-05	-0.00024340907111763954	0.033869918435811996	-3.9222126360982656e-05	-0.00021325625129975379	0.00019643253472167999	0.06291514704935253	3.6783735752105713	0.01453719929911506	3.6783735752105713	
0	85000	83.0881816148758	3.7306608706712723	22.270854089263015	-0.0003707852156367153	-0.0003897308779414743	0.03487827628850937	-4.803889896720648e-05	-0.00023876703926362097	0.00019568786956369877	0.03552157472586259	3.7306589633226395	0.008907770711744638	3.7306589633226395	
0	86000	83.89773142337799	3.7713420689105988	22.31254795867943	-0.00041122245602309704	-0.0004937723278999329	0.03566565364599228	-5.3201456466922536e-05	-0.00017149288032669574	0.00019289909687358886	0.04324185411678627	3.7713415920734406	0.011230003422033327	3.7713415920734406	
0	87000	84.31088924407959	3.807281732559204	22.243426437336538	-0.00037181153311394155	-0.00045753404265269637	0.03637820854783058	-4.966462074662559e-05	-0.00028232886688783765	0.00019052837160415947	0.054185377375688404	3.807281255722046	0.012675073984582253	3.807281255722046	
0	88000	85.25655376911163	3.838041752576828	22.265205195157478	0.00015234621241688728	-0.00027240635245107114	0.036988530308008194	-4.1714683902682737e-05	-0.00023209131904877722	0.00018718295905273408	0.05920675117522478	3.838041514158249	0.012754080937201087	3.838041514158249	
0	89000	86.43291330337524	3.8831875771284103	22.29490269577849	6.90702217980288e-05	-0.00026944998535327613	0.03789256140589714	-3.3546151826158166e-05	-0.00025460353936068714	0.000184512697160244	0.03826143534388393	3.8831875771284103	0.008962390504127072	3.8831875771284103	
0	90000	86.65819001197815	3.8925635889172554	22.29890021424321	-0.00012126937508583069	-0.0001890568237286061	0.038086481392383575	-3.2583833672106266e-05	-0.00015675104805268347	0.00018140226893592626	0.055916011915542185	3.8925640657544136	0.011657740232970608	3.8925640657544136	
0	91000	86.99302101135254	3.9218065589666367	22.24869574483732	-3.682984970510006e-05	-0.0003652487357612699	0.03868509456515312	-2.987389780173544e-05	-0.00024214157019741833	0.00017866547568701208	0.03898896061582491	3.9218063205480576	0.007255247378082667	3.9218063205480576	
0	92000	87.72121906280518	3.939307264983654	22.3121042113724	-5.628610961139202e-05	-0.000284807407297194	0.0390428826212883	-2.5999886929639615e-05	-0.00020605210738722235	0.00017588546324986964	0.04517255915561691	3.9393079802393913	0.010491483980188548	3.9393079802393913	
0	93000	88.99065470695496	3.9921394288539886	22.323307903702037	4.9859401769936085e-05	-0.00024230012786574662	0.0401318334043026	-2.1248459233902395e-05	-6.950818715267815e-06	0.000173963577253744	0.03780907834880054	3.9921389371156693	0.009348279451789572	3.9921389371156693	
0	94000	89.66146004199982	4.014451734721661	22.346718604589817	6.377976387739182e-05	-0.00024422892602160573	0.040598783642053604	-3.025367004738655e-05	-0.00013685226440429688	0.00017117903917096555	0.029829819133738056	4.014451257884502	0.0053806454379502515	4.014451257884502	
0	95000	90.08135521411896	4.034181959927082	22.324763299409287	0.00011029199231415987	-0.00021410692716017365	0.04101654514670372	-3.146767267026007e-05	3.118698441539891e-05	0.00016937700274866074	0.026553525938652456	4.034181959927082	0.005208675371059103	4.034181959927082	
