model,checkpoint,task,fewshot,acc,acc_stderr
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_76,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_77,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_78,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_79,16,0.02,0.01999999999999998
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_80,16,0.16,0.05237229365663814
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_81,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_82,16,0.02,0.019999999999999983
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_83,16,0.02,0.01999999999999998
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_84,16,0.12,0.0464230765979198
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_85,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_86,16,0.02,0.019999999999999987
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_87,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_88,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_89,16,0.02,0.019999999999999987
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_90,16,0.2,0.057142857142857155
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_91,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_92,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_93,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_94,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_95,16,0.02,0.01999999999999998
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_96,16,0.1,0.04285714285714285
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_97,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_98,16,0.02,0.01999999999999998
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_multiplication_99,16,0.08,0.038756171332144415
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_0,16,0.66,0.06767268161329722
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_1,16,0.78,0.059178043363451345
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_2,16,0.72,0.06414269805898185
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_3,16,0.48,0.07137140569598172
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_4,16,0.32,0.06663945022680344
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_5,16,0.32,0.06663945022680344
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_6,16,0.46,0.07119963311072637
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_7,16,0.18,0.0548839220351387
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_8,16,0.3,0.0654653670707977
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_9,16,0.24,0.0610118757258932
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_10,16,0.46,0.07119963311072637
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_11,16,0.32,0.06663945022680344
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_12,16,0.36,0.06857142857142856
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_13,16,0.22,0.05917804336345138
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_14,16,0.24,0.061011875725893214
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_15,16,0.28,0.06414269805898185
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_16,16,0.2,0.05714285714285715
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_17,16,0.18,0.0548839220351387
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_18,16,0.24,0.0610118757258932
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_19,16,0.16,0.05237229365663814
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_20,16,0.26,0.06266203485560372
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_21,16,0.28,0.06414269805898186
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_22,16,0.36,0.06857142857142856
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_23,16,0.24,0.06101187572589323
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_24,16,0.36,0.06857142857142856
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_25,16,0.32,0.06663945022680343
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_26,16,0.26,0.06266203485560372
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_27,16,0.26,0.06266203485560372
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_28,16,0.14,0.0495695759225642
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_29,16,0.16,0.05237229365663814
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_30,16,0.48,0.07137140569598172
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_31,16,0.32,0.06663945022680344
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_32,16,0.34,0.06767268161329719
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_33,16,0.26,0.06266203485560372
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_34,16,0.24,0.061011875725893214
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_35,16,0.34,0.06767268161329719
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_36,16,0.44,0.07091242083423345
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_37,16,0.24,0.06101187572589319
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_38,16,0.3,0.0654653670707977
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_39,16,0.26,0.06266203485560372
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_40,16,0.46,0.07119963311072637
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_41,16,0.36,0.06857142857142856
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_42,16,0.3,0.0654653670707977
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_43,16,0.16,0.05237229365663815
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_44,16,0.34,0.06767268161329719
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_45,16,0.36,0.06857142857142856
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_46,16,0.3,0.0654653670707977
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_47,16,0.16,0.052372293656638154
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_48,16,0.34,0.06767268161329719
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_49,16,0.1,0.042857142857142816
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_50,16,0.5,0.07142857142857142
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_51,16,0.42,0.07050835816716035
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_52,16,0.38,0.06934092056863767
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_53,16,0.22,0.05917804336345136
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_54,16,0.44,0.07091242083423345
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_55,16,0.34,0.06767268161329719
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_56,16,0.34,0.06767268161329719
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_57,16,0.26,0.06266203485560373
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_58,16,0.2,0.05714285714285715
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_59,16,0.18,0.054883922035138706
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_60,16,0.46,0.07119963311072637
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_61,16,0.22,0.059178043363451366
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_62,16,0.26,0.06266203485560373
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_63,16,0.22,0.05917804336345138
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_64,16,0.22,0.05917804336345138
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_65,16,0.18,0.0548839220351387
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_66,16,0.26,0.06266203485560372
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_67,16,0.14,0.0495695759225642
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_68,16,0.2,0.05714285714285715
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_69,16,0.16,0.05237229365663814
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_70,16,0.2,0.05714285714285715
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_71,16,0.2,0.05714285714285715
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_72,16,0.2,0.057142857142857155
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_73,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_74,16,0.16,0.05237229365663814
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_75,16,0.26,0.06266203485560373
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_76,16,0.18,0.05488392203513871
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_77,16,0.1,0.042857142857142816
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_78,16,0.16,0.05237229365663815
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_79,16,0.08,0.038756171332144415
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_80,16,0.18,0.0548839220351387
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_81,16,0.24,0.0610118757258932
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_82,16,0.16,0.052372293656638154
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_83,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_84,16,0.16,0.05237229365663814
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_85,16,0.14,0.049569575922564175
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_86,16,0.14,0.04956957592256416
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_87,16,0.08,0.038756171332144415
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_88,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_89,16,0.04,0.027994168488950623
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_90,16,0.22,0.05917804336345138
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_91,16,0.12,0.04642307659791979
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_92,16,0.14,0.04956957592256421
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_93,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_94,16,0.08,0.038756171332144415
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_95,16,0.08,0.038756171332144415
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_96,16,0.2,0.057142857142857155
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_97,16,0.1,0.042857142857142816
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_98,16,0.14,0.049569575922564175
EleutherAI/pythia-v1.1-12b-deduped,65000,num_reasoning_arithmetic_addition_99,16,0.14,0.04956957592256416
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_0,16,0.98,0.019999999999999983
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_1,16,0.86,0.04956957592256418
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_2,16,0.78,0.05917804336345136
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_3,16,0.54,0.07119963311072637
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_4,16,0.54,0.07119963311072637
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_5,16,0.5,0.07142857142857142
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_6,16,0.28,0.06414269805898186
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_7,16,0.42,0.07050835816716035
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_8,16,0.28,0.06414269805898185
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_9,16,0.38,0.06934092056863767
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_10,16,0.62,0.06934092056863767
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_11,16,0.62,0.06934092056863767
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_12,16,0.38,0.06934092056863767
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_13,16,0.44,0.07091242083423345
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_14,16,0.38,0.06934092056863767
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_15,16,0.58,0.07050835816716033
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_16,16,0.48,0.07137140569598172
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_17,16,0.3,0.06546536707079771
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_18,16,0.34,0.0676726816132972
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_19,16,0.18,0.0548839220351387
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_20,16,0.46,0.07119963311072637
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_21,16,0.52,0.0713714056959817
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_22,16,0.28,0.06414269805898186
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_23,16,0.16,0.05237229365663814
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_24,16,0.3,0.0654653670707977
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_25,16,0.38,0.06934092056863767
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_26,16,0.18,0.054883922035138706
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_27,16,0.2,0.05714285714285715
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_28,16,0.26,0.06266203485560372
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_29,16,0.12,0.046423076597919805
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_30,16,0.44,0.07091242083423345
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_31,16,0.22,0.05917804336345138
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_32,16,0.22,0.05917804336345138
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_33,16,0.26,0.06266203485560372
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_34,16,0.14,0.04956957592256416
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_35,16,0.2,0.057142857142857155
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_36,16,0.28,0.06414269805898186
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_37,16,0.08,0.03875617133214442
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_38,16,0.08,0.03875617133214441
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_39,16,0.14,0.04956957592256416
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_40,16,0.56,0.07091242083423345
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_41,16,0.14,0.04956957592256416
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_42,16,0.22,0.05917804336345136
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_43,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_44,16,0.12,0.0464230765979198
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_45,16,0.24,0.061011875725893214
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_46,16,0.1,0.042857142857142816
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_47,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_48,16,0.12,0.0464230765979198
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_49,16,0.16,0.05237229365663814
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_50,16,0.4,0.06998542122237651
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_51,16,0.14,0.04956957592256416
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_52,16,0.1,0.042857142857142816
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_53,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_54,16,0.1,0.042857142857142816
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_55,16,0.16,0.05237229365663814
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_56,16,0.14,0.04956957592256421
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_57,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_58,16,0.08,0.03875617133214439
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_59,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_60,16,0.26,0.06266203485560372
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_61,16,0.02,0.019999999999999987
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_62,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_63,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_64,16,0.14,0.0495695759225642
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_65,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_66,16,0.12,0.046423076597919805
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_67,16,0.02,0.019999999999999987
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_68,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_69,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_70,16,0.22,0.05917804336345138
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_71,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_72,16,0.08,0.03875617133214439
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_73,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_74,16,0.02,0.019999999999999993
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_75,16,0.14,0.04956957592256416
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_76,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_77,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_78,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_79,16,0.04,0.027994168488950623
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_80,16,0.26,0.06266203485560372
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_81,16,0.08,0.03875617133214442
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_82,16,0.02,0.01999999999999998
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_83,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_84,16,0.1,0.042857142857142816
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_85,16,0.08,0.038756171332144415
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_86,16,0.02,0.019999999999999976
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_87,16,0.04,0.02799416848895062
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_88,16,0.08,0.038756171332144415
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_89,16,0.02,0.019999999999999976
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_90,16,0.32,0.06663945022680344
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_91,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_92,16,0.02,0.01999999999999998
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_93,16,0.04,0.027994168488950623
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_94,16,0.0,0.0
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_95,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_96,16,0.18,0.054883922035138706
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_97,16,0.02,0.01999999999999998
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_98,16,0.06,0.0339266916772512
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_multiplication_99,16,0.18,0.054883922035138706
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_addition_0,16,0.92,0.038756171332144394
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_addition_1,16,0.74,0.06266203485560375
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_addition_2,16,0.46,0.07119963311072637
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_addition_3,16,0.26,0.0626620348556037
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_addition_4,16,0.24,0.0610118757258932
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_addition_5,16,0.28,0.06414269805898185
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_addition_6,16,0.32,0.06663945022680344
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_addition_7,16,0.14,0.04956957592256418
EleutherAI/pythia-v1.1-12b-deduped,91000,num_reasoning_arithmetic_addition_8,16,0.28,0.06414269805898186
