train/lm_loss	step
2.1558358669281006	104001
2.142232894897461	104002
2.1713719367980957	104003
2.1667845249176025	104004
2.1811790466308594	104005
2.1896872520446777	104006
2.1850571632385254	104007
2.1882572174072266	104008
2.1728014945983887	104009
2.2079219818115234	104010
2.1827850341796875	104011
2.1842727661132812	104012
2.206207752227783	104013
2.193894386291504	104014
2.1997082233428955	104015
2.195183753967285	104016
2.1792516708374023	104017
2.204416275024414	104018
2.1930673122406006	104019
2.210707426071167	104020
2.20198917388916	104021
2.1933794021606445	104022
2.2036309242248535	104023
2.15877628326416	104024
2.1639208793640137	104025
2.1709048748016357	104026
2.1927924156188965	104027
2.210829734802246	104028
2.206782102584839	104029
2.193437099456787	104030
2.1778011322021484	104031
2.158109664916992	104032
2.1794958114624023	104033
2.1815848350524902	104034
2.1748204231262207	104035
2.15411114692688	104036
2.207629680633545	104037
2.168376922607422	104038
2.160877227783203	104039
2.1713571548461914	104040
2.181964874267578	104041
2.197550058364868	104042
2.1596908569335938	104043
2.182898998260498	104044
2.167851209640503	104045
2.185065269470215	104046
2.215080499649048	104047
2.2146522998809814	104048
2.192214250564575	104049
2.189124584197998	104050
2.189744234085083	104051
2.1717405319213867	104052
2.1933884620666504	104053
2.1691789627075195	104054
2.186447858810425	104055
2.1853160858154297	104056
2.206716775894165	104057
2.190385580062866	104058
2.1993439197540283	104059
2.191148281097412	104060
2.2338480949401855	104061
2.165058135986328	104062
2.187441825866699	104063
2.2028536796569824	104064
2.174821376800537	104065
2.214595317840576	104066
2.1830902099609375	104067
2.2219908237457275	104068
2.199169158935547	104069
2.1561331748962402	104070
2.1705570220947266	104071
2.228994131088257	104072
2.171485662460327	104073
2.1686854362487793	104074
2.2082645893096924	104075
2.211726665496826	104076
2.189013719558716	104077
2.1652274131774902	104078
2.195601224899292	104079
2.2123842239379883	104080
2.1982510089874268	104081
2.1580066680908203	104082
2.2125163078308105	104083
2.174121856689453	104084
2.2069292068481445	104085
2.1887385845184326	104086
2.200333833694458	104087
2.1662635803222656	104088
2.186183452606201	104089
2.169710397720337	104090
2.169201374053955	104091
2.1752912998199463	104092
2.1631245613098145	104093
2.1725873947143555	104094
2.186087131500244	104095
2.1561038494110107	104096
2.190566062927246	104097
2.1739320755004883	104098
2.1649303436279297	104099
2.215616226196289	104100
2.1948330402374268	104101
2.2023472785949707	104102
2.185375690460205	104103
2.187426805496216	104104
2.146157741546631	104105
2.176023244857788	104106
2.1687512397766113	104107
2.1970810890197754	104108
2.202357053756714	104109
2.1707205772399902	104110
2.181713581085205	104111
2.157693386077881	104112
2.166926622390747	104113
2.196803569793701	104114
2.1878414154052734	104115
2.190873146057129	104116
2.218191623687744	104117
2.226328134536743	104118
2.192507266998291	104119
2.206481456756592	104120
2.1551640033721924	104121
2.1458072662353516	104122
2.218169689178467	104123
2.2155838012695312	104124
2.1378860473632812	104125
2.150500774383545	104126
2.1804254055023193	104127
2.207864284515381	104128
2.173015832901001	104129
2.1693952083587646	104130
2.2304744720458984	104131
2.1829447746276855	104132
2.151961326599121	104133
2.1586809158325195	104134
2.191145896911621	104135
2.219320774078369	104136
2.177307605743408	104137
2.18217396736145	104138
2.1862688064575195	104139
2.191140651702881	104140
2.1774332523345947	104141
2.218801975250244	104142
2.205509901046753	104143
2.1619608402252197	104144
2.1649770736694336	104145
2.214108943939209	104146
2.162240982055664	104147
2.169826030731201	104148
2.1893506050109863	104149
2.2083163261413574	104150
2.173832893371582	104151
2.188706159591675	104152
2.1897923946380615	104153
2.1958210468292236	104154
2.164757251739502	104155
2.191434860229492	104156
2.176046848297119	104157
2.179969310760498	104158
2.1724467277526855	104159
2.187559127807617	104160
2.1719167232513428	104161
2.1668124198913574	104162
2.243760347366333	104163
2.198505163192749	104164
2.170349597930908	104165
2.182525634765625	104166
2.215459108352661	104167
2.2100324630737305	104168
2.2007734775543213	104169
2.1712441444396973	104170
2.1894805431365967	104171
2.16770601272583	104172
2.1610193252563477	104173
2.2018179893493652	104174
2.1838555335998535	104175
2.1879851818084717	104176
2.1590654850006104	104177
2.1663320064544678	104178
2.1602296829223633	104179
2.1694462299346924	104180
2.197385311126709	104181
2.183764934539795	104182
2.2013511657714844	104183
2.1986703872680664	104184
2.196009635925293	104185
2.213336944580078	104186
2.1463611125946045	104187
2.2042670249938965	104188
2.1542820930480957	104189
2.198413372039795	104190
2.1957507133483887	104191
2.1525719165802	104192
2.2305426597595215	104193
2.1859006881713867	104194
2.1964221000671387	104195
2.1917803287506104	104196
2.2004637718200684	104197
2.1699464321136475	104198
2.198267936706543	104199
2.1959891319274902	104200
2.166999340057373	104201
2.2008581161499023	104202
2.159266710281372	104203
2.2121376991271973	104204
2.200371503829956	104205
2.1907947063446045	104206
2.182286262512207	104207
2.153904914855957	104208
2.161324977874756	104209
2.230494976043701	104210
2.1874313354492188	104211
2.1496479511260986	104212
2.188904285430908	104213
2.197845935821533	104214
2.2420387268066406	104215
2.137561321258545	104216
2.1976728439331055	104217
2.177600622177124	104218
2.207960605621338	104219
2.200587511062622	104220
2.2313947677612305	104221
2.1838560104370117	104222
2.1758944988250732	104223
2.1401257514953613	104224
2.227910280227661	104225
2.188694477081299	104226
2.222285509109497	104227
2.146705150604248	104228
2.169529914855957	104229
2.1627697944641113	104230
2.1855220794677734	104231
2.171644449234009	104232
2.196096181869507	104233
2.188720226287842	104234
2.2261245250701904	104235
2.1873459815979004	104236
2.15791916847229	104237
2.2041337490081787	104238
2.1810765266418457	104239
2.1840250492095947	104240
2.1951303482055664	104241
2.1695399284362793	104242
2.1886777877807617	104243
2.2037394046783447	104244
2.213995933532715	104245
2.1992011070251465	104246
2.1594419479370117	104247
2.162598133087158	104248
2.190886974334717	104249
2.206465721130371	104250
2.204963207244873	104251
2.1948466300964355	104252
2.2122392654418945	104253
2.207540512084961	104254
2.164468288421631	104255
2.165922164916992	104256
2.1480400562286377	104257
2.164424419403076	104258
2.1922271251678467	104259
2.1935932636260986	104260
2.1420793533325195	104261
2.1993696689605713	104262
2.201169013977051	104263
2.2231080532073975	104264
2.1680963039398193	104265
2.184530735015869	104266
2.156416654586792	104267
2.157367706298828	104268
2.1636953353881836	104269
2.1967124938964844	104270
2.1580071449279785	104271
2.2019591331481934	104272
2.191453456878662	104273
2.1872220039367676	104274
2.1762938499450684	104275
2.1860382556915283	104276
2.190147638320923	104277
2.192418098449707	104278
2.1585071086883545	104279
2.192721366882324	104280
2.169222116470337	104281
2.150327205657959	104282
2.175870656967163	104283
