train/lm_loss	step
2.195021867752075	116001
2.179924964904785	116002
2.177818536758423	116003
2.201106071472168	116004
2.1818394660949707	116005
2.1779139041900635	116006
2.1595406532287598	116007
2.208390474319458	116008
2.190315008163452	116009
2.1943247318267822	116010
2.212027072906494	116011
2.23708438873291	116012
2.2133431434631348	116013
2.1909570693969727	116014
2.190713405609131	116015
2.219435691833496	116016
2.2108945846557617	116017
2.2345194816589355	116018
2.175968885421753	116019
2.1498403549194336	116020
2.218787908554077	116021
2.1581220626831055	116022
2.196408271789551	116023
2.1811203956604004	116024
2.1665701866149902	116025
2.182650566101074	116026
2.2310287952423096	116027
2.2082338333129883	116028
2.185441017150879	116029
2.168752670288086	116030
2.192617893218994	116031
2.152413845062256	116032
2.1633567810058594	116033
2.190791606903076	116034
2.2106082439422607	116035
2.1964354515075684	116036
2.1899585723876953	116037
2.1308140754699707	116038
2.2102487087249756	116039
2.196962594985962	116040
2.2162203788757324	116041
2.196336507797241	116042
2.137723445892334	116043
2.203972816467285	116044
2.1790690422058105	116045
2.216913938522339	116046
2.1693308353424072	116047
2.1750497817993164	116048
2.175560235977173	116049
2.2101833820343018	116050
2.226327896118164	116051
2.17818546295166	116052
2.170584201812744	116053
2.2229807376861572	116054
2.1931748390197754	116055
2.1467251777648926	116056
2.2282636165618896	116057
2.1832313537597656	116058
2.1826603412628174	116059
2.2028350830078125	116060
2.2094149589538574	116061
2.158505916595459	116062
2.192466974258423	116063
2.2013707160949707	116064
2.1872878074645996	116065
2.1667470932006836	116066
2.180697441101074	116067
2.1842498779296875	116068
2.166788339614868	116069
2.169980764389038	116070
2.2092432975769043	116071
2.1711087226867676	116072
2.193311929702759	116073
2.1936163902282715	116074
2.1998233795166016	116075
2.161289930343628	116076
2.213853359222412	116077
2.1994378566741943	116078
2.190981388092041	116079
2.1737687587738037	116080
2.189925193786621	116081
2.200993299484253	116082
2.1809749603271484	116083
2.1538541316986084	116084
2.215169906616211	116085
2.208570718765259	116086
2.171664237976074	116087
2.15500545501709	116088
2.2107367515563965	116089
2.1604180335998535	116090
2.184893846511841	116091
2.1375882625579834	116092
2.1561338901519775	116093
2.1599178314208984	116094
2.197282552719116	116095
2.1970696449279785	116096
2.190951347351074	116097
2.1940181255340576	116098
2.1966452598571777	116099
2.2097628116607666	116100
2.155670404434204	116101
2.1301724910736084	116102
2.178126096725464	116103
2.1705851554870605	116104
2.1860973834991455	116105
2.1967246532440186	116106
2.193091630935669	116107
2.14788818359375	116108
2.194279670715332	116109
2.1895742416381836	116110
2.201310396194458	116111
2.2198967933654785	116112
2.196808099746704	116113
2.2059407234191895	116114
2.225130558013916	116115
2.1678905487060547	116116
2.2092137336730957	116117
2.1869571208953857	116118
2.19229793548584	116119
2.184312582015991	116120
2.2199971675872803	116121
2.1917312145233154	116122
2.1750566959381104	116123
2.1910877227783203	116124
2.2264652252197266	116125
2.1537270545959473	116126
2.200106382369995	116127
2.2141783237457275	116128
2.150388479232788	116129
2.2219886779785156	116130
2.1894922256469727	116131
2.1945552825927734	116132
2.1730964183807373	116133
2.1821208000183105	116134
2.1857223510742188	116135
2.1704230308532715	116136
2.206512689590454	116137
2.210920810699463	116138
2.2109076976776123	116139
2.197439432144165	116140
2.17022705078125	116141
2.172088384628296	116142
2.17555570602417	116143
2.195397138595581	116144
2.1901373863220215	116145
2.1670873165130615	116146
2.151308298110962	116147
2.1696057319641113	116148
2.177743673324585	116149
2.128629684448242	116150
2.159668445587158	116151
2.1556153297424316	116152
2.1769330501556396	116153
2.1760306358337402	116154
2.152724504470825	116155
2.190537929534912	116156
2.1877975463867188	116157
2.190591812133789	116158
2.223135471343994	116159
2.197967052459717	116160
2.256582021713257	116161
2.151728391647339	116162
2.1923041343688965	116163
2.1855273246765137	116164
2.2094359397888184	116165
2.2035634517669678	116166
2.1905722618103027	116167
2.1761322021484375	116168
2.1620471477508545	116169
2.181243896484375	116170
2.1523308753967285	116171
2.1895666122436523	116172
2.1982946395874023	116173
2.204782485961914	116174
2.1803059577941895	116175
2.1969499588012695	116176
2.2042911052703857	116177
2.175405740737915	116178
2.1788253784179688	116179
2.190472364425659	116180
2.195101022720337	116181
2.2117202281951904	116182
2.145188570022583	116183
2.1766417026519775	116184
2.1999924182891846	116185
2.1660404205322266	116186
2.1557846069335938	116187
2.1827142238616943	116188
2.1674320697784424	116189
2.1802144050598145	116190
2.189579725265503	116191
2.165031909942627	116192
2.1704678535461426	116193
2.2125661373138428	116194
2.1727194786071777	116195
2.2155275344848633	116196
2.1401431560516357	116197
2.1600308418273926	116198
2.181688070297241	116199
2.1841931343078613	116200
2.183793544769287	116201
2.1619744300842285	116202
2.1696202754974365	116203
2.214325428009033	116204
2.1792421340942383	116205
2.1785507202148438	116206
2.1538338661193848	116207
2.1801352500915527	116208
2.1791610717773438	116209
2.194385528564453	116210
2.1921772956848145	116211
2.175232410430908	116212
2.1857330799102783	116213
2.165666103363037	116214
2.162911891937256	116215
2.1690196990966797	116216
2.1910645961761475	116217
2.1663665771484375	116218
2.196161985397339	116219
2.1623034477233887	116220
2.148611307144165	116221
2.214338779449463	116222
2.197927951812744	116223
2.1891865730285645	116224
2.1948368549346924	116225
2.1732254028320312	116226
2.1843700408935547	116227
2.1951043605804443	116228
2.153672218322754	116229
2.1952435970306396	116230
2.209360122680664	116231
2.2005128860473633	116232
2.189922332763672	116233
2.175626754760742	116234
2.1910977363586426	116235
2.19740629196167	116236
2.185457706451416	116237
2.1767964363098145	116238
2.2066140174865723	116239
2.171915054321289	116240
2.1445417404174805	116241
2.189178228378296	116242
2.228957176208496	116243
2.1721978187561035	116244
2.1465396881103516	116245
2.2113118171691895	116246
2.2163429260253906	116247
2.2085907459259033	116248
2.2191734313964844	116249
2.206723690032959	116250
2.163295269012451	116251
2.2084503173828125	116252
2.218259811401367	116253
2.203838586807251	116254
2.2103641033172607	116255
2.198385238647461	116256
2.1561968326568604	116257
2.1656441688537598	116258
2.1534762382507324	116259
2.205784797668457	116260
2.191575050354004	116261
2.166081428527832	116262
2.2128939628601074	116263
2.1376094818115234	116264
2.1948704719543457	116265
2.1861448287963867	116266
2.186142921447754	116267
2.17655086517334	116268
2.1990408897399902	116269
2.1881778240203857	116270
2.1578407287597656	116271
2.2198872566223145	116272
2.194525957107544	116273
2.1645779609680176	116274
2.1665005683898926	116275
2.1767642498016357	116276
2.198620080947876	116277
2.1921486854553223	116278
2.240784168243408	116279
2.1517887115478516	116280
2.207098960876465	116281
2.16159725189209	116282
2.1807379722595215	116283
2.1703848838806152	116284
2.2153751850128174	116285
2.1821532249450684	116286
2.180370330810547	116287
2.188401937484741	116288
2.195648193359375	116289
2.185067892074585	116290
2.1759369373321533	116291
2.185574531555176	116292
2.1639204025268555	116293
2.1917083263397217	116294
2.1910486221313477	116295
2.1675446033477783	116296
2.169379472732544	116297
2.158632278442383	116298
2.1610679626464844	116299
2.1905617713928223	116300
2.176997661590576	116301
2.1787567138671875	116302
2.2167203426361084	116303
2.1807422637939453	116304
2.209505081176758	116305
2.174203395843506	116306
2.198868751525879	116307
2.1745097637176514	116308
2.168975591659546	116309
2.180527687072754	116310
2.210883855819702	116311
2.2039265632629395	116312
2.1881704330444336	116313
2.146577835083008	116314
2.2109954357147217	116315
2.2368202209472656	116316
2.176583766937256	116317
2.1774840354919434	116318
2.1595277786254883	116319
2.1551852226257324	116320
2.1870474815368652	116321
2.179408550262451	116322
2.2271201610565186	116323
2.17795991897583	116324
2.164560079574585	116325
2.2257697582244873	116326
2.1970179080963135	116327
2.1706464290618896	116328
2.1871285438537598	116329
2.220722198486328	116330
2.1487374305725098	116331
2.184345245361328	116332
2.196043014526367	116333
2.177156686782837	116334
2.1787800788879395	116335
2.1841976642608643	116336
2.198606014251709	116337
2.1591522693634033	116338
2.163609504699707	116339
2.1721653938293457	116340
2.1457467079162598	116341
2.183089256286621	116342
2.137296676635742	116343
2.1754958629608154	116344
2.160040855407715	116345
2.20815110206604	116346
2.2004499435424805	116347
2.1598830223083496	116348
2.1600239276885986	116349
2.1771717071533203	116350
2.2001547813415527	116351
2.192197799682617	116352
2.1926589012145996	116353
2.1792922019958496	116354
2.191863775253296	116355
2.1730213165283203	116356
2.1881895065307617	116357
2.1921119689941406	116358
2.1872503757476807	116359
2.1815807819366455	116360
2.183055877685547	116361
2.198791027069092	116362
2.178280830383301	116363
2.2081644535064697	116364
2.182732105255127	116365
2.1953461170196533	116366
2.18091082572937	116367
2.1676645278930664	116368
2.1994705200195312	116369
2.158820867538452	116370
2.1716833114624023	116371
2.171950340270996	116372
2.181818962097168	116373
2.177351951599121	116374
2.1844489574432373	116375
2.1787760257720947	116376
2.172377586364746	116377
2.2018136978149414	116378
2.1941637992858887	116379
2.179779291152954	116380
2.165910243988037	116381
2.206571102142334	116382
2.184330701828003	116383
2.177560806274414	116384
2.167936325073242	116385
2.1841816902160645	116386
2.1790544986724854	116387
2.1884970664978027	116388
2.214766025543213	116389
2.195122241973877	116390
2.146575689315796	116391
2.1726670265197754	116392
2.1928112506866455	116393
2.194276809692383	116394
2.1684184074401855	116395
2.2209508419036865	116396
2.1927950382232666	116397
2.1805765628814697	116398
2.1783580780029297	116399
2.1958179473876953	116400
2.174942970275879	116401
2.1981143951416016	116402
2.1778464317321777	116403
2.180851936340332	116404
2.135132312774658	116405
2.186724901199341	116406
2.1408956050872803	116407
2.1473727226257324	116408
2.1929688453674316	116409
2.2166833877563477	116410
2.1997416019439697	116411
2.1960325241088867	116412
2.1802492141723633	116413
2.184244155883789	116414
2.1545112133026123	116415
2.195981025695801	116416
2.190797805786133	116417
2.155247449874878	116418
2.1938719749450684	116419
2.202195644378662	116420
2.2069456577301025	116421
2.1604738235473633	116422
2.1271398067474365	116423
2.2029762268066406	116424
2.201639175415039	116425
2.190826654434204	116426
2.1916990280151367	116427
2.180020570755005	116428
2.2014260292053223	116429
2.1897809505462646	116430
2.2036547660827637	116431
2.200986385345459	116432
2.177954912185669	116433
2.1723194122314453	116434
2.1603899002075195	116435
2.2314822673797607	116436
2.161825656890869	116437
2.203611135482788	116438
2.1663875579833984	116439
2.1840593814849854	116440
2.188352346420288	116441
2.223710536956787	116442
2.179948568344116	116443
2.2083401679992676	116444
2.172666311264038	116445
2.1954073905944824	116446
2.2043874263763428	116447
2.182919979095459	116448
2.181413173675537	116449
2.1705081462860107	116450
2.1991827487945557	116451
2.1732537746429443	116452
2.1864724159240723	116453
2.215458869934082	116454
2.189470052719116	116455
2.1672677993774414	116456
2.2093191146850586	116457
2.190080165863037	116458
2.191120147705078	116459
2.1910762786865234	116460
2.2090234756469727	116461
2.173858642578125	116462
2.2085952758789062	116463
2.1767735481262207	116464
2.171320915222168	116465
2.1998343467712402	116466
2.1916511058807373	116467
2.1604714393615723	116468
2.2267699241638184	116469
2.1926589012145996	116470
2.153825044631958	116471
2.204646587371826	116472
2.1789300441741943	116473
2.1811575889587402	116474
2.1866607666015625	116475
2.1982364654541016	116476
2.181997299194336	116477
2.1812736988067627	116478
2.194204568862915	116479
2.194455862045288	116480
2.169006109237671	116481
2.166212558746338	116482
2.1637022495269775	116483
2.1908981800079346	116484
2.173546314239502	116485
2.194373369216919	116486
2.169187545776367	116487
2.2055060863494873	116488
2.1894168853759766	116489
2.197340965270996	116490
2.192850112915039	116491
2.182448387145996	116492
2.1699488162994385	116493
2.23421573638916	116494
2.221257209777832	116495
2.2081737518310547	116496
2.1701500415802	116497
2.220534563064575	116498
2.1710309982299805	116499
2.189202070236206	116500
2.1844406127929688	116501
2.200286626815796	116502
2.178774833679199	116503
2.210334300994873	116504
2.18292236328125	116505
2.187006711959839	116506
2.181647539138794	116507
2.189936399459839	116508
2.2045881748199463	116509
2.1589388847351074	116510
2.1806187629699707	116511
2.2121386528015137	116512
2.1882450580596924	116513
2.2324366569519043	116514
2.1262359619140625	116515
2.1954078674316406	116516
2.179647445678711	116517
2.1967360973358154	116518
2.1345999240875244	116519
2.162928819656372	116520
2.1396563053131104	116521
2.1624813079833984	116522
2.160801649093628	116523
2.1922738552093506	116524
2.2107200622558594	116525
2.2062113285064697	116526
2.163804054260254	116527
2.207655191421509	116528
2.1946587562561035	116529
2.216278314590454	116530
2.2001421451568604	116531
2.1762657165527344	116532
2.2044806480407715	116533
2.202301025390625	116534
2.1737842559814453	116535
2.2068426609039307	116536
2.220175266265869	116537
2.1406311988830566	116538
2.1509523391723633	116539
2.2357068061828613	116540
2.192506790161133	116541
2.1707961559295654	116542
2.157435178756714	116543
2.1954686641693115	116544
2.135754108428955	116545
2.173434257507324	116546
2.1798877716064453	116547
2.161269187927246	116548
2.2159836292266846	116549
2.218372344970703	116550
2.170950412750244	116551
2.2018704414367676	116552
2.180821657180786	116553
2.181122064590454	116554
2.176483631134033	116555
2.2064151763916016	116556
2.172646999359131	116557
2.1721956729888916	116558
2.189880847930908	116559
2.1836142539978027	116560
2.2104291915893555	116561
2.177919387817383	116562
2.1797733306884766	116563
2.195772647857666	116564
2.1706128120422363	116565
2.2151951789855957	116566
2.145078182220459	116567
2.1769027709960938	116568
2.1831140518188477	116569
2.177241086959839	116570
2.2118940353393555	116571
2.2040443420410156	116572
2.1958401203155518	116573
2.214717388153076	116574
2.1667189598083496	116575
2.1615779399871826	116576
2.17826247215271	116577
2.1996636390686035	116578
2.189643621444702	116579
2.196274995803833	116580
2.1429190635681152	116581
2.160006523132324	116582
2.201850175857544	116583
2.1947174072265625	116584
2.1891849040985107	116585
2.1696038246154785	116586
2.1896066665649414	116587
2.188753366470337	116588
2.1912636756896973	116589
2.1782007217407227	116590
2.1716957092285156	116591
2.2318925857543945	116592
2.197486400604248	116593
2.1997761726379395	116594
2.1804308891296387	116595
2.2070932388305664	116596
2.192270278930664	116597
2.1962966918945312	116598
2.2224388122558594	116599
2.17453670501709	116600
2.1816577911376953	116601
2.2153239250183105	116602
2.1494195461273193	116603
2.2076916694641113	116604
2.217102527618408	116605
2.1723556518554688	116606
2.174915075302124	116607
2.2043709754943848	116608
2.1742959022521973	116609
2.16851806640625	116610
2.17907452583313	116611
2.1884708404541016	116612
2.182706832885742	116613
2.1802573204040527	116614
2.19476318359375	116615
2.192809820175171	116616
2.2144899368286133	116617
2.1813626289367676	116618
2.2155892848968506	116619
2.1785802841186523	116620
2.203192949295044	116621
2.1864452362060547	116622
2.198641777038574	116623
2.1714632511138916	116624
2.200486898422241	116625
2.1777918338775635	116626
2.1758651733398438	116627
2.1813502311706543	116628
2.1881768703460693	116629
2.168348789215088	116630
2.1823842525482178	116631
2.1843466758728027	116632
2.197601795196533	116633
2.197753429412842	116634
2.181598424911499	116635
2.1538047790527344	116636
2.182018518447876	116637
2.2189292907714844	116638
2.2037839889526367	116639
2.1561789512634277	116640
2.2000842094421387	116641
2.221675395965576	116642
2.192355155944824	116643
2.1458916664123535	116644
2.1994073390960693	116645
2.1770060062408447	116646
2.1934731006622314	116647
2.1922290325164795	116648
2.18544864654541	116649
2.2046682834625244	116650
2.2070162296295166	116651
2.1737184524536133	116652
2.171307325363159	116653
2.233576774597168	116654
2.1683034896850586	116655
2.191291332244873	116656
2.1853578090667725	116657
2.2056565284729004	116658
2.193769931793213	116659
2.1476545333862305	116660
2.1471550464630127	116661
2.2260594367980957	116662
2.1869497299194336	116663
2.1529688835144043	116664
2.1676785945892334	116665
2.1758432388305664	116666
2.1577653884887695	116667
2.201491355895996	116668
2.1573257446289062	116669
2.208364963531494	116670
2.1720433235168457	116671
2.1634950637817383	116672
2.1798593997955322	116673
2.1679277420043945	116674
2.1930370330810547	116675
2.131103515625	116676
2.1746668815612793	116677
2.158066749572754	116678
2.1885318756103516	116679
2.145117998123169	116680
2.2004666328430176	116681
2.2090914249420166	116682
2.2156569957733154	116683
2.1991024017333984	116684
2.177311420440674	116685
2.2075371742248535	116686
2.230325698852539	116687
2.193614959716797	116688
2.1778171062469482	116689
2.2051496505737305	116690
2.1747665405273438	116691
2.2052645683288574	116692
2.2129483222961426	116693
2.146897315979004	116694
2.1645467281341553	116695
2.18913197517395	116696
2.1730289459228516	116697
2.185164213180542	116698
2.1859993934631348	116699
2.1667847633361816	116700
2.16463303565979	116701
2.2202417850494385	116702
2.214418888092041	116703
2.200767993927002	116704
2.1771533489227295	116705
2.1712493896484375	116706
2.195164680480957	116707
2.1771740913391113	116708
2.2143588066101074	116709
2.2023165225982666	116710
2.183652400970459	116711
2.2353920936584473	116712
2.206350803375244	116713
2.181652784347534	116714
2.2245421409606934	116715
2.1664464473724365	116716
2.1631643772125244	116717
2.237626552581787	116718
2.1923651695251465	116719
2.166606903076172	116720
2.1882333755493164	116721
2.2078135013580322	116722
2.1939499378204346	116723
2.210434913635254	116724
2.1973400115966797	116725
2.1947708129882812	116726
2.1841301918029785	116727
2.1809933185577393	116728
2.1742312908172607	116729
2.1651573181152344	116730
2.1889894008636475	116731
2.1835427284240723	116732
2.1940557956695557	116733
2.186535358428955	116734
2.1427650451660156	116735
2.2287700176239014	116736
2.1876542568206787	116737
2.171865463256836	116738
2.1904873847961426	116739
2.158079147338867	116740
2.1963601112365723	116741
2.137502670288086	116742
2.192115068435669	116743
2.1914215087890625	116744
2.2054498195648193	116745
2.181683301925659	116746
2.2083539962768555	116747
2.1877360343933105	116748
2.129979372024536	116749
2.169968605041504	116750
2.167128086090088	116751
2.15950345993042	116752
2.221266746520996	116753
2.2020440101623535	116754
2.178034782409668	116755
2.2001304626464844	116756
2.1953048706054688	116757
2.1901674270629883	116758
2.2236251831054688	116759
2.171738624572754	116760
2.1844677925109863	116761
2.1720972061157227	116762
2.199331760406494	116763
2.1921844482421875	116764
2.23024582862854	116765
2.170693874359131	116766
2.20619535446167	116767
2.140921115875244	116768
2.1866750717163086	116769
2.187943696975708	116770
2.1709351539611816	116771
2.1779227256774902	116772
2.1905102729797363	116773
2.2000744342803955	116774
2.2053909301757812	116775
2.177541494369507	116776
2.1750597953796387	116777
2.145724058151245	116778
2.1706695556640625	116779
2.1871085166931152	116780
2.187734603881836	116781
2.172929048538208	116782
2.2336649894714355	116783
2.174665927886963	116784
2.1832168102264404	116785
2.2177436351776123	116786
2.1960718631744385	116787
2.199150800704956	116788
2.218674421310425	116789
2.179133892059326	116790
2.1533803939819336	116791
2.168241500854492	116792
2.1813626289367676	116793
2.177497148513794	116794
2.2068982124328613	116795
2.1710827350616455	116796
2.1882762908935547	116797
2.2049543857574463	116798
2.1516072750091553	116799
2.1931004524230957	116800
2.2052080631256104	116801
2.1757025718688965	116802
2.2050881385803223	116803
2.2056875228881836	116804
2.1953794956207275	116805
2.17972993850708	116806
2.178205728530884	116807
2.181441068649292	116808
2.2007954120635986	116809
2.1973676681518555	116810
2.214388608932495	116811
2.1943111419677734	116812
2.138577461242676	116813
2.1519718170166016	116814
2.2008578777313232	116815
2.18888783454895	116816
2.167778491973877	116817
2.1832833290100098	116818
2.2071197032928467	116819
2.169491767883301	116820
2.1889808177948	116821
2.1618809700012207	116822
2.179323196411133	116823
2.239154815673828	116824
2.1900007724761963	116825
2.1609935760498047	116826
2.205084800720215	116827
2.173259973526001	116828
2.197035074234009	116829
2.2302255630493164	116830
