train/lm_loss	step
3.1897132396698	16001
3.1900267601013184	16002
3.189462184906006	16003
3.1958279609680176	16004
3.1991167068481445	16005
3.201014757156372	16006
3.161764621734619	16007
3.1878695487976074	16008
3.2260208129882812	16009
3.1603360176086426	16010
3.155240774154663	16011
3.190206527709961	16012
3.2081570625305176	16013
3.2369589805603027	16014
3.1759095191955566	16015
3.190272808074951	16016
3.1918296813964844	16017
3.200636863708496	16018
3.205357551574707	16019
3.1510486602783203	16020
3.213913679122925	16021
3.177807331085205	16022
3.160855770111084	16023
3.1749324798583984	16024
3.118563652038574	16025
3.1873254776000977	16026
3.132695198059082	16027
3.1691462993621826	16028
3.1653521060943604	16029
3.1749777793884277	16030
3.1866469383239746	16031
3.2055931091308594	16032
3.202970027923584	16033
3.1980204582214355	16034
3.168336868286133	16035
3.2203590869903564	16036
3.1835148334503174	16037
3.176187753677368	16038
3.2025976181030273	16039
3.146888256072998	16040
3.200531005859375	16041
3.2055187225341797	16042
3.16519832611084	16043
3.18452787399292	16044
3.1845364570617676	16045
3.172668218612671	16046
3.222407817840576	16047
3.2180252075195312	16048
3.1590137481689453	16049
3.1590399742126465	16050
3.1539647579193115	16051
3.137622594833374	16052
3.171116828918457	16053
3.1262476444244385	16054
3.1605770587921143	16055
3.213444232940674	16056
3.1442859172821045	16057
3.193622589111328	16058
3.1515250205993652	16059
3.1999335289001465	16060
3.202538251876831	16061
3.177278995513916	16062
3.1856887340545654	16063
3.216629981994629	16064
3.1468570232391357	16065
3.178314685821533	16066
3.175814390182495	16067
3.1815671920776367	16068
3.2474637031555176	16069
3.1721324920654297	16070
3.173185110092163	16071
3.1821258068084717	16072
3.1618263721466064	16073
3.1807000637054443	16074
3.196624755859375	16075
3.1671667098999023	16076
3.2126524448394775	16077
3.1995444297790527	16078
3.1967015266418457	16079
3.1376423835754395	16080
3.2211062908172607	16081
3.1372268199920654	16082
3.2016427516937256	16083
3.1790122985839844	16084
3.150026798248291	16085
3.1817357540130615	16086
3.21899676322937	16087
3.1922225952148438	16088
3.146674871444702	16089
3.1874618530273438	16090
3.1764965057373047	16091
3.1642675399780273	16092
3.2201802730560303	16093
3.2062571048736572	16094
3.174701452255249	16095
3.1496565341949463	16096
3.157863140106201	16097
3.1617894172668457	16098
3.1601381301879883	16099
3.1574769020080566	16100
3.1869192123413086	16101
3.187046766281128	16102
3.193341016769409	16103
3.162702798843384	16104
3.1864209175109863	16105
3.1532716751098633	16106
3.1771531105041504	16107
3.175976514816284	16108
3.150470495223999	16109
3.1840853691101074	16110
3.1016769409179688	16111
3.1724259853363037	16112
3.1643290519714355	16113
3.1421022415161133	16114
3.1558380126953125	16115
3.191899061203003	16116
3.189582109451294	16117
3.1646933555603027	16118
3.153968095779419	16119
3.177811622619629	16120
3.164426326751709	16121
3.18052339553833	16122
3.136143445968628	16123
3.190455198287964	16124
3.1855149269104004	16125
3.1931817531585693	16126
3.211031436920166	16127
3.2043209075927734	16128
3.1860413551330566	16129
3.189417600631714	16130
3.1818902492523193	16131
3.2072553634643555	16132
3.1810462474823	16133
3.1705386638641357	16134
3.156108856201172	16135
3.175774097442627	16136
3.1766271591186523	16137
3.188678741455078	16138
3.1808557510375977	16139
3.188263416290283	16140
3.1895875930786133	16141
3.196957588195801	16142
3.145047903060913	16143
3.1807379722595215	16144
3.1691207885742188	16145
3.1952617168426514	16146
3.1395788192749023	16147
3.159217119216919	16148
3.1851205825805664	16149
3.186612606048584	16150
